alliance_name,density,reciprocity
alliance2,0.04354136429608128,0.2
alliance4,0.0,0.0
alliance5,0.02694235588972431,0.23255813953488372
alliance8,0.09545454545454546,0.43386243386243384
alliance9,0.03764705882352941,0.5208333333333334
alliance10,0.07352941176470588,0.4
alliance12,0.044444444444444446,0.5
alliance16,0.00853658536585366,0.42857142857142855
alliance23,0.03434343434343434,0.4117647058823529
alliance24,0.05689176688251619,0.2601626016260163
alliance28,0.023529411764705882,0.16666666666666666
alliance30,0.0,0.0
alliance31,0.23626373626373626,0.32558139534883723
alliance35,0.0,0.0
alliance36,0.007692307692307693,0.6666666666666666
alliance38,0.038135593220338986,0.1925925925925926
alliance42,0.056553911205074,0.37383177570093457
alliance43,0.043834015195791935,0.24
alliance44,0.04500292226767972,0.33766233766233766
alliance45,0.04700854700854701,0.24242424242424243
alliance51,0.03808446455505279,0.4158415841584158
alliance54,0.015151515151515152,0.0
alliance57,0.027755102040816326,0.29411764705882354
alliance59,0.010256410256410256,0.5
alliance73,0.060942760942760944,0.4419889502762431
alliance81,0.015151515151515152,0.5714285714285714
alliance82,0.0049261083743842365,0.5
alliance83,0.0,0.0
alliance84,0.075,0.5777777777777777
alliance103,0.03932244404113733,0.2
alliance108,0.0,0.0
alliance117,0.026122448979591838,0.15625
alliance123,0.04332634521313766,0.20967741935483872
alliance135,0.0,0.0
alliance137,0.005747126436781609,0.8
alliance142,0.003676470588235294,0.0
alliance144,0.05665024630541872,0.4782608695652174
alliance146,0.009523809523809525,0.8333333333333334
alliance147,0.02648766328011611,0.3287671232876712
alliance152,0.00909090909090909,0.7407407407407407
alliance164,0.03940886699507389,0.25
alliance185,0.022222222222222223,1.0
alliance186,0.03768115942028986,0.3333333333333333
alliance190,0.17857142857142858,0.5066666666666667
alliance199,0.05,0.4126984126984127
alliance235,0.1111111111111111,0.2
alliance254,0.011111111111111112,0.0
alliance287,0.1346153846153846,0.47619047619047616
alliance290,0.17777777777777778,0.375
alliance305,0.09090909090909091,0.0
alliance308,0.0,0.0
alliance306,0.05555555555555555,0.4
alliance312,0.06,0.3888888888888889
