alliance_name,density,reciprocity
alliance2,0.05844155844155844,0.14444444444444443
alliance4,0.0,0.0
alliance5,0.01058681185722928,0.5714285714285714
alliance8,0.08469449485783424,0.24285714285714285
alliance9,0.03383458646616541,0.3888888888888889
alliance10,0.004761904761904762,0.0
alliance12,0.0,0.0
alliance16,0.05295566502463054,0.37209302325581395
alliance18,0.12222222222222222,0.7272727272727273
alliance19,0.025,0.6666666666666666
alliance23,0.06570048309178744,0.4852941176470588
alliance24,0.1206140350877193,0.33246753246753247
alliance28,0.008928571428571428,0.7619047619047619
alliance30,0.02834008097165992,0.19047619047619047
alliance31,0.10476190476190476,0.45454545454545453
alliance32,0.0,0.0
alliance35,0.03931451612903226,0.3076923076923077
alliance36,0.045454545454545456,0.2814814814814815
alliance38,0.04120397428404442,0.2553191489361702
alliance42,0.013842746400885935,0.72
alliance43,0.0955837870538415,0.31645569620253167
alliance44,0.0801948051948052,0.3967611336032389
alliance45,0.06116642958748222,0.6976744186046512
alliance51,0.03038847117794486,0.32989690721649484
alliance52,0.05514705882352941,0.5333333333333333
alliance54,0.15073529411764705,0.43902439024390244
alliance57,0.02976190476190476,0.4842105263157895
alliance59,0.03211517165005537,0.27586206896551724
alliance69,0.01858974358974359,0.6896551724137931
alliance72,0.0,0.0
alliance73,0.0544464609800363,0.4444444444444444
alliance75,0.0,0.0
alliance81,0.01,0.6666666666666666
alliance82,0.04551282051282051,0.28169014084507044
alliance83,0.007352941176470588,1.0
alliance84,0.03475609756097561,0.3508771929824561
alliance103,0.08182349503214495,0.2642857142857143
alliance108,0.0,0.0
alliance109,0.0,0.0
alliance117,0.05353535353535353,0.41509433962264153
alliance123,0.045454545454545456,0.5490196078431373
alliance135,0.0,0.0
alliance137,0.001075268817204301,0.0
alliance138,0.0,0.0
alliance142,0.010526315789473684,1.0
alliance144,0.05053763440860215,0.2978723404255319
alliance146,0.0471342383107089,0.336
alliance147,0.18874773139745918,0.2692307692307692
alliance152,0.06291591046581972,0.22115384615384615
alliance155,0.03170731707317073,0.6538461538461539
alliance164,0.036585365853658534,0.4444444444444444
alliance166,0.1,0.19047619047619047
alliance176,0.0,0.0
alliance185,0.0533596837944664,0.2222222222222222
alliance186,0.06033182503770739,0.525
alliance190,0.046679197994987466,0.3624161073825503
alliance199,0.05546218487394958,0.48484848484848486
alliance208,0.0,0.0
alliance235,0.007352941176470588,1.0
