alliance_name,density,reciprocity
alliance2,0.02142857142857143,0.15151515151515152
alliance4,0.004761904761904762,0.0
alliance5,0.012704174228675136,0.7619047619047619
alliance8,0.09709618874773139,0.5607476635514018
alliance9,0.007518796992481203,0.75
alliance10,0.0,0.0
alliance12,0.0,0.0
alliance16,0.03453453453453453,0.21739130434782608
alliance19,0.02197802197802198,0.5
alliance23,0.07373737373737374,0.4383561643835616
alliance24,0.06565656565656566,0.2564102564102564
alliance28,0.037677304964539006,0.32941176470588235
alliance30,0.0035561877667140826,0.4
alliance31,0.01904761904761905,1.0
alliance32,0.0,0.0
alliance35,0.000946969696969697,0.0
alliance36,0.023376623376623377,0.25
alliance38,0.05902980713033314,0.22772277227722773
alliance42,0.007751937984496124,0.7142857142857143
alliance43,0.08802177858439202,0.3024054982817869
alliance44,0.07643097643097643,0.3788546255506608
alliance45,0.0960960960960961,0.453125
alliance51,0.008441558441558441,0.8461538461538461
alliance52,0.014705882352941176,1.0
alliance54,0.029166666666666667,0.8571428571428571
alliance57,0.03039832285115304,0.41379310344827586
alliance59,0.009966777408637873,0.7777777777777778
alliance69,0.07112375533428165,0.3
alliance72,0.011111111111111112,0.0
alliance73,0.04120397428404442,0.6382978723404256
alliance75,0.0,0.0
alliance81,0.009057971014492754,0.4
alliance82,0.0033738191632928477,0.4
alliance83,0.014705882352941176,1.0
alliance84,0.009615384615384616,0.8
alliance103,0.04597701149425287,0.3815789473684211
alliance108,0.019230769230769232,0.6666666666666666
alliance117,0.041750841750841754,0.6129032258064516
alliance123,0.03193960511033682,0.2909090909090909
alliance135,0.002631578947368421,0.0
alliance137,0.0,0.0
alliance138,0.0,0.0
alliance142,0.0,0.0
alliance144,0.017137096774193547,0.7058823529411765
alliance146,0.05411655874190564,0.2222222222222222
alliance147,0.13220551378446116,0.1895734597156398
alliance152,0.060193587416817906,0.1708542713567839
alliance155,0.05121951219512195,0.5
alliance164,0.03170731707317073,0.3076923076923077
alliance166,0.022727272727272728,0.6666666666666666
alliance176,0.0,0.0
alliance185,0.05253623188405797,0.27586206896551724
alliance186,0.06627450980392156,0.4970414201183432
alliance190,0.05482456140350877,0.45714285714285713
alliance199,0.0625,0.5757575757575758
alliance208,0.0,0.0
alliance235,0.029166666666666667,0.8571428571428571
