node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,9.0,3.0,12.0,0.20305393112410655,0.0005221386800334168,0.012002535817365337
5559,7.0,1.0,8.0,0.21086369770580296,0.0,0.00823896933091045
4323,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
5263,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
2141,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
5028,23.0,17.0,40.0,0.22437673130193903,0.0,0.05486994903674472
9521,20.0,73.0,93.0,0.21086369770580296,0.06234335839598998,0.023429934363775308
7756,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
3621,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
6091,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
3846,11.0,3.0,14.0,0.21499828001375987,0.01801378446115288,0.012963077004213825
4633,12.0,121.0,133.0,0.21929824561403508,0.07952172096908938,0.026023784798362072
3747,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
3522,45.0,34.0,79.0,0.21929824561403508,0.017752715121136173,0.03730354216125528
6193,30.0,135.0,165.0,0.2492025518341308,0.15554511278195488,0.057611428556821866
6129,10.0,0.0,10.0,0.2413050169282856,0.0,0.024785565599227836
4799,35.0,25.0,60.0,0.2237737200143215,0.0,0.07249232269764248
3753,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
5458,10.0,2.0,12.0,0.21086369770580296,0.017752715121136173,0.024431797048993377
6730,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
3218,10.0,1.0,11.0,0.2237737200143215,0.017700501253132828,0.03871659117958915
1558,7.0,1.0,8.0,0.21177944862155387,0.0,0.00823896933091045
5095,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
3134,44.0,155.0,199.0,0.23836765827612508,0.09664786967418548,0.06066605630155204
9450,13.0,6.0,19.0,0.20305393112410655,0.0,0.010415479530191857
4258,7.0,1.0,8.0,0.21177944862155387,0.0,0.00823896933091045
5670,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
3957,7.0,1.0,8.0,0.20305393112410655,0.00020885547201336674,0.00823896933091045
5513,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
7255,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
1673,9.0,3.0,12.0,0.20305393112410655,0.0,0.008964472730670919
5301,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
9293,8.0,1.0,9.0,0.20305393112410655,0.0003132832080200501,0.008571665488049735
3302,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
5201,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
9700,11.0,5.0,16.0,0.20305393112410655,0.0,0.009269995344479778
5018,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
2292,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
2855,8.0,1.0,9.0,0.20305393112410655,0.00020885547201336674,0.008601721030790686
2917,10.0,2.0,12.0,0.20305393112410655,0.0,0.009237057802328304
4496,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
5351,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
2049,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
3822,8.0,2.0,10.0,0.21086369770580296,0.0,0.0186228994170982
1376,10.0,3.0,13.0,0.21499828001375987,0.0,0.011036839343521666
2251,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
4657,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
7005,7.0,2.0,9.0,0.20305393112410655,0.000678780284043442,0.00823896933091045
3645,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
1121,34.0,30.0,64.0,0.21929824561403508,0.0,0.07691381860601659
7648,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
5681,9.0,3.0,12.0,0.21929824561403508,0.03905597326649957,0.0414228270451458
7428,8.0,1.0,9.0,0.20305393112410655,0.00046992481203007516,0.00842178618055583
4622,9.0,2.0,11.0,0.2237737200143215,0.03508771929824561,0.012738422608669576
5563,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
9861,7.0,0.0,7.0,0.21177944862155387,0.0,0.00823896933091045
3539,11.0,5.0,16.0,0.21499828001375987,0.0,0.011969462681058737
4938,24.0,16.0,40.0,0.22437673130193903,0.0,0.05486994903674472
