node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,58.0,158.0,216.0,0.3933908045977012,0.29741883444242795,0.1073377518223281
107,4.0,2.0,6.0,0.2843788948899045,0.0014115749142972374,0.009505177940586097
5559,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
4323,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
5263,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
2141,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
5028,5.0,1.0,6.0,0.28099343185550085,0.0002943181709061927,0.006960769155862252
9521,6.0,3.0,9.0,0.28099343185550085,0.0013611615245009076,0.009474664269925078
7756,6.0,2.0,8.0,0.2950431034482759,0.004740779150942491,0.012968975250177069
477,8.0,6.0,14.0,0.26822100313479624,0.0,0.008912288331468145
6091,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
3846,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
4633,9.0,7.0,16.0,0.2950431034482759,0.0038616656583988726,0.01229396021419638
3747,13.0,8.0,21.0,0.3026083112290009,0.03418027828191168,0.01764601949501541
3522,13.0,12.0,25.0,0.31057168784029043,0.07030987430261482,0.028641529746198165
6193,15.0,63.0,78.0,0.2950431034482759,0.23411306042885,0.026555148861156737
5220,6.0,5.0,11.0,0.2878469301934399,0.07961618605901731,0.010442759500777
6129,44.0,51.0,95.0,0.30653828929691,0.05175438596491229,0.0644294493404844
552,3.0,1.0,4.0,0.26822100313479624,0.00013107481347045776,0.0060250298089141174
4799,17.0,14.0,31.0,0.2843788948899045,0.0,0.01628584867866678
5458,10.0,4.0,14.0,0.31471264367816093,0.09559386973180081,0.018538183963299096
6730,56.0,57.0,113.0,0.29140059599829715,0.017535697481251025,0.055564180264850126
3218,16.0,13.0,29.0,0.29877782627673505,0.017241379310344827,0.034179077829907034
1558,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
5095,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
3134,12.0,8.0,20.0,0.2950431034482759,0.01865295422464208,0.046087229968201124
9450,50.0,47.0,97.0,0.2878469301934399,0.0,0.04423130434708053
4258,50.0,37.0,87.0,0.30653828929691,0.01724137931034483,0.06413651035373162
51,3.0,0.0,3.0,0.27662835249042145,0.0,0.0060250298089141174
5670,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
3957,12.0,8.0,20.0,0.28099343185550085,0.003478523895946764,0.026310144983390397
5513,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
7255,15.0,7.0,22.0,0.2878469301934399,0.0,0.015493892720315913
5261,3.0,0.0,3.0,0.27662835249042145,0.0,0.0060250298089141174
1673,4.0,1.0,5.0,0.2878469301934399,0.0,0.006383317451351446
5301,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
9293,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
4238,23.0,71.0,94.0,0.31471264367816093,0.0760838878806211,0.033983067833297395
3302,5.0,1.0,6.0,0.28099343185550085,0.0002943181709061927,0.006960769155862252
5201,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
9700,8.0,5.0,13.0,0.29140059599829715,0.02611413591449889,0.010570261778155966
5018,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
2855,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
2917,4.0,1.0,5.0,0.2878469301934399,0.0,0.006383317451351446
3645,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
2251,10.0,6.0,16.0,0.2950431034482759,0.0,0.019792262519419828
2049,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
3822,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
1376,11.0,9.0,20.0,0.2950431034482759,0.0,0.014779524023668849
5351,4.0,0.0,4.0,0.2894947874899759,0.0,0.006383317451351446
7005,7.0,3.0,10.0,0.28099343185550085,0.0,0.007603845306362987
3753,5.0,2.0,7.0,0.28099343185550085,0.0,0.006960769155862252
5681,15.0,12.0,27.0,0.29877782627673505,0.0338777979431337,0.022949342771431912
7428,7.0,2.0,9.0,0.2843788948899045,0.0007312342158077186,0.014839559893199829
4622,9.0,4.0,13.0,0.2878469301934399,0.017535697481251025,0.029060589837001348
5563,5.0,1.0,6.0,0.28099343185550085,0.0002943181709061927,0.006960769155862252
9861,5.0,3.0,8.0,0.28099343185550085,0.0,0.006960769155862252
3539,6.0,3.0,9.0,0.2878469301934399,0.0,0.018734258532436508
4938,6.0,2.0,8.0,0.28099343185550085,0.003478523895946764,0.011724587938836213
