node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
6164,6.0,63.0,69.0,0.12832080200501253,0.0819078947368421,0.028340609007657763
1688,10.0,8.0,18.0,0.13209494324045407,0.01827485380116959,0.03089504869494076
5559,4.0,2.0,6.0,0.11819021237303784,0.0,0.015422005442271949
5263,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541007
2141,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541007
5028,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541007
9521,2.0,3.0,5.0,0.12675438596491226,0.0,0.008074654363541007
7756,6.0,5.0,11.0,0.11819021237303784,0.0,0.010425156757771767
3621,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541007
6091,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541007
3846,4.0,2.0,6.0,0.12475633528265107,0.0047984544695071005,0.012297172133127903
4633,7.0,8.0,15.0,0.13209494324045407,0.018494152046783625,0.01987023844326414
3747,4.0,0.0,4.0,0.1386392811296534,0.0,0.01640503807141379
3522,5.0,2.0,7.0,0.12475633528265107,0.01881787802840434,0.023797676537837396
6193,22.0,75.0,97.0,0.17273954116059378,0.18627819548872177,0.06995709736443328
6129,3.0,0.0,3.0,0.1386392811296534,0.0,0.011506431690113741
4799,10.0,7.0,17.0,0.1497076023391813,0.017857142857142856,0.049765564920806124
5458,3.0,0.0,3.0,0.1386392811296534,0.0,0.011506431690113741
6730,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
3218,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
1558,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
5095,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
7889,4.0,1.0,5.0,0.12675438596491226,0.0,0.05908435330113369
4118,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
3134,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
9450,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
4258,3.0,1.0,4.0,0.12675438596491226,0.0,0.008867523721721482
5670,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
3957,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
5513,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
7255,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
1673,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
5301,3.0,1.0,4.0,0.12475633528265107,0.0014097744360902255,0.011357331385273218
9293,2.0,1.0,3.0,0.11819021237303784,0.0,0.008074654363541009
3302,5.0,3.0,8.0,0.11819021237303784,0.0,0.012334156325377557
5201,3.0,1.0,4.0,0.11819021237303784,0.0,0.008867523721721482
5018,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
2292,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
2855,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
3753,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
4496,8.0,8.0,16.0,0.14035087719298245,0.05075187969924812,0.043702917883329466
5351,3.0,1.0,4.0,0.11819021237303784,0.0,0.008867523721721482
2251,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
3822,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
1376,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
4657,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
7005,3.0,1.0,4.0,0.12675438596491226,0.0,0.053805249978220546
3645,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
4867,4.0,0.0,4.0,0.1386392811296534,0.0,0.012650357465637984
1121,3.0,3.0,6.0,0.14487832484436897,0.0,0.014117840971723921
7648,6.0,6.0,12.0,0.14728682170542634,0.0,0.06080270838199577
5681,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
7428,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
4622,15.0,11.0,26.0,0.1497076023391813,0.03446115288220551,0.0768391249455325
5563,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
9861,9.0,4.0,13.0,0.15079365079365079,0.0003132832080200501,0.06205132344600517
3539,2.0,0.0,2.0,0.12675438596491226,0.0,0.008074654363541009
4938,2.0,2.0,4.0,0.12675438596491226,0.0,0.008074654363541009
