node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,10.0,3.0,13.0,0.09716599190283401,0.0,0.016029809358763178
5559,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
4323,12.0,4.0,16.0,0.09716599190283401,0.0,0.007214981797743965
5263,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
2141,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
5028,18.0,64.0,82.0,0.11483253588516745,0.08630952380952381,0.022429903709748754
9521,9.0,1.0,10.0,0.10588972431077694,0.0,0.046305710253676476
7756,9.0,0.0,9.0,0.11857229280096794,0.0,0.012850460385917986
3621,8.0,1.0,9.0,0.10588972431077694,0.0,0.0069461789875464525
6091,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
3846,11.0,3.0,14.0,0.11857229280096794,0.0,0.027651859598076305
4633,16.0,8.0,24.0,0.11857229280096794,0.0,0.06495956090927663
3747,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
3522,10.0,4.0,14.0,0.10526315789473684,0.017543859649122806,0.016318071611901137
6193,13.0,408.0,421.0,0.14035087719298245,0.10416666666666666,0.03225597803761522
6129,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
4799,16.0,7.0,23.0,0.13157894736842105,0.0006265664160401002,0.06757027334189392
5458,8.0,1.0,9.0,0.10588972431077694,0.0,0.0069461789875464525
6730,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
3218,12.0,5.0,17.0,0.11483253588516745,0.03508771929824561,0.023856686525663574
1558,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
5095,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
7889,11.0,5.0,16.0,0.10526315789473684,0.0,0.024829596265037546
4118,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
3134,9.0,0.0,9.0,0.11857229280096794,0.0,0.012850460385917986
9450,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
4258,9.0,2.0,11.0,0.09716599190283401,0.0,0.0070133796900958304
5670,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
3957,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
5513,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
7255,12.0,3.0,15.0,0.13209494324045407,0.0,0.03449539169333082
1673,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
5301,8.0,1.0,9.0,0.10105263157894735,0.0,0.0069461789875464525
9293,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
3302,9.0,1.0,10.0,0.10983981693363844,0.0010442773600668337,0.01100186055810361
5201,9.0,1.0,10.0,0.10588972431077694,0.0,0.04630571025367648
5018,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
2292,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
2855,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
3753,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
4496,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
5351,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
2251,9.0,0.0,9.0,0.11859649122807017,0.0,0.01100186055810361
3822,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
1376,11.0,2.0,13.0,0.13209494324045407,0.0,0.04399480673540294
4657,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
7005,13.0,4.0,17.0,0.10526315789473684,0.017543859649122806,0.028051782864650373
3645,10.0,0.0,10.0,0.11403508771929824,0.0,0.01388140143951275
4867,12.0,6.0,18.0,0.14035087719298245,0.0012531328320802004,0.04861661377195001
1121,11.0,4.0,15.0,0.1273344651952462,0.0,0.03156953589213613
7648,12.0,4.0,16.0,0.14035087719298245,0.0012531328320802004,0.05811602881402213
5681,11.0,3.0,14.0,0.10983981693363844,0.0010442773600668337,0.02538935505581738
7428,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
4622,12.0,4.0,16.0,0.1273344651952462,0.0,0.039777321526999365
5563,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
9861,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
3539,8.0,0.0,8.0,0.10588972431077694,0.0,0.0069461789875464525
4938,16.0,11.0,27.0,0.09716599190283401,0.0,0.010330050351025567
