node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,13.0,2.0,15.0,0.1823067383216205,0.016997857003701534,0.027028055692214104
5559,8.0,1.0,9.0,0.1738273551438707,0.0002089864158829676,0.010948079470176099
4323,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
3645,7.0,60.0,67.0,0.16249078850405305,0.0927578996106173,0.01107570870765633
5263,11.0,2.0,13.0,0.1738273551438707,0.0,0.02020047752132724
2141,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
5028,7.0,1.0,8.0,0.1640677966101695,0.0,0.006373587296978093
9521,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
7756,10.0,0.0,10.0,0.16741611898996886,0.0,0.009309306973947573
3621,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
6091,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
3846,8.0,1.0,9.0,0.1640677966101695,0.0,0.04246812922085665
4633,16.0,13.0,29.0,0.2020155748969308,0.06889246054938632,0.06995940344627538
3747,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
3522,13.0,7.0,20.0,0.15903353768481787,0.0001461133839859731,0.012991219366373822
6193,13.0,182.0,195.0,0.16610169491525423,0.05001473784349296,0.02214234024248738
6129,13.0,8.0,21.0,0.17580591558657363,0.0,0.02894379928103265
4799,17.0,8.0,25.0,0.18774445893089964,0.0005844535359438924,0.05863297727195754
5458,11.0,7.0,18.0,0.15903353768481787,0.0004383401519579193,0.008058721447173671
6730,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
3218,8.0,3.0,11.0,0.15572033898305085,0.0,0.006498637553612552
1558,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
5095,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
7889,22.0,14.0,36.0,0.16987673343605547,0.03389830508474576,0.04020505589357729
4118,7.0,1.0,8.0,0.15572033898305085,0.0,0.006373587296978093
3134,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
9450,9.0,2.0,11.0,0.16987673343605547,0.0,0.029891921054298068
4258,12.0,123.0,135.0,0.1823067383216205,0.08363030404234377,0.018094970638137572
5670,11.0,63.0,74.0,0.16610169491525423,0.07106006208870032,0.02126862922280423
3957,22.0,15.0,37.0,0.16610169491525423,0.0006331579972725502,0.03975809650829862
5513,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
7255,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
1673,15.0,7.0,22.0,0.17580591558657363,0.0002922267679719462,0.030977283708301266
5301,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
9293,8.0,0.0,8.0,0.18420211064918454,0.0,0.01013528929432052
3302,9.0,2.0,11.0,0.1640677966101695,0.0,0.04246812922085666
5201,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
9700,2.0,0.0,2.0,0.130212536992198,0.0,0.00581324566944379
5018,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
2292,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
2855,7.0,1.0,8.0,0.15572033898305085,0.0,0.006373587296978093
3753,8.0,0.0,8.0,0.18229755178907722,0.0,0.010948079470176099
4496,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
5351,10.0,4.0,14.0,0.19165580182529335,0.07682110408586153,0.022864154935259298
2049,8.0,0.0,8.0,0.17580591558657363,0.0,0.011791207061132233
3822,11.0,5.0,16.0,0.15903353768481787,0.00850873264666368,0.007705674740658634
1376,12.0,6.0,18.0,0.15903353768481787,0.0,0.011313006206826622
2251,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
4657,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
7005,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
4867,14.0,7.0,21.0,0.16610169491525423,0.0,0.02346126455471792
1121,10.0,5.0,15.0,0.18420211064918454,0.0,0.02506073872146711
7648,7.0,1.0,8.0,0.15903353768481787,0.0002922267679719462,0.006373587296978093
5681,9.0,1.0,10.0,0.16741611898996886,0.0,0.05473545233029399
7428,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
4622,13.0,6.0,19.0,0.18420211064918454,0.0,0.043710671669145315
5563,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
9861,7.0,0.0,7.0,0.1640677966101695,0.0,0.006373587296978093
3539,8.0,0.0,8.0,0.16741611898996886,0.0,0.00795111779709085
4938,11.0,3.0,14.0,0.1738273551438707,0.017022209234365867,0.041502298089694314
