node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,9.0,3.0,12.0,0.07471264367816091,0.0,0.009141009799201509
5559,6.0,3.0,9.0,0.104064039408867,0.0,0.02796579705305974
4323,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
3645,5.0,1.0,6.0,0.10031347962382445,0.0,0.0327531303280103
5263,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
2141,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
5028,14.0,9.0,23.0,0.13244514106583072,0.06715063520871144,0.05786184981104664
9521,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
7756,5.0,2.0,7.0,0.10031347962382445,0.0,0.03343475868320164
3621,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
6091,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
3846,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
4633,9.0,68.0,77.0,0.0728448275862069,0.007259528130671507,0.006259340899427564
3747,4.0,0.0,4.0,0.08242220353238017,0.0,0.005868131902008546
3522,10.0,8.0,18.0,0.08242220353238017,0.0,0.022234496089398977
6193,17.0,137.0,154.0,0.104064039408867,0.1958560193587417,0.027516886528028493
6129,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
4799,15.0,13.0,28.0,0.11324451410658307,0.0018148820326678767,0.0703903794783881
5458,6.0,2.0,8.0,0.07471264367816091,0.0,0.006209593519660099
6730,7.0,3.0,10.0,0.104064039408867,0.017241379310344827,0.026118128455231426
3218,8.0,6.0,14.0,0.11655172413793104,0.035692679975801576,0.05240067203091406
1558,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
5095,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
7889,17.0,14.0,31.0,0.09236453201970445,0.0,0.05974009256316417
3134,4.0,0.0,4.0,0.09236453201970445,0.0,0.00805984323549937
9450,12.0,12.0,24.0,0.12668665667166415,0.13173018753781005,0.07331355624869425
4258,8.0,2.0,10.0,0.09236453201970445,0.0,0.039157012123782364
5670,5.0,2.0,7.0,0.09236453201970445,0.00015124016938898973,0.03897965244573217
3957,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
5513,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
7255,3.0,1.0,4.0,0.07875116495806152,0.0,0.005697401093182769
1673,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
5301,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
9293,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
3302,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
5201,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
9700,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
5018,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
2292,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
2855,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
3753,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
4496,4.0,1.0,5.0,0.10832083958020988,0.0,0.010299405456611066
5351,5.0,3.0,8.0,0.10264635124298316,0.0006049606775559589,0.04774654276576078
2049,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
3822,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
1376,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
2251,4.0,0.0,4.0,0.08242220353238017,0.0,0.005868131902008546
4657,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
7005,4.0,1.0,5.0,0.07471264367816091,0.00015124016938898973,0.005868131902008546
4867,4.0,0.0,4.0,0.09236453201970445,0.0,0.010540195769091407
1121,9.0,5.0,14.0,0.10832083958020988,0.0,0.033309427273752544
7648,3.0,1.0,4.0,0.08242220353238017,0.0,0.005697401093182769
5681,5.0,1.0,6.0,0.104064039408867,0.0,0.02054299839976742
7428,6.0,1.0,7.0,0.0971264367816092,0.0,0.021275333779322794
4622,10.0,7.0,17.0,0.10832083958020988,0.0,0.03791336349387858
5563,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
9861,5.0,2.0,7.0,0.09236453201970445,0.0,0.016216195288150978
3539,3.0,0.0,3.0,0.08242220353238017,0.0,0.005697401093182769
4938,6.0,5.0,11.0,0.1004756242568371,0.0,0.02209390997971481
