node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,30.0,185.0,215.0,0.34312525499796004,0.0700217806420814,0.07466261734550499
107,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
5559,10.0,3.0,13.0,0.2837381916329285,0.017422027290448342,0.018979497626438274
4323,12.0,60.0,72.0,0.27838464084740155,0.024324203365556747,0.015447006360775622
5263,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
2141,9.0,0.0,9.0,0.2870813397129186,0.0,0.013184091396463432
5028,14.0,6.0,20.0,0.2893016855865153,0.0,0.03460043299202209
9521,10.0,3.0,13.0,0.27838464084740155,0.0018988443330548595,0.013843843323720061
7756,19.0,68.0,87.0,0.27838464084740155,0.024197149620081945,0.019996750044319674
477,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
6091,9.0,0.0,9.0,0.2870813397129186,0.0,0.010179877829887697
3846,9.0,2.0,11.0,0.27322936972059786,0.0,0.009784978384250336
4633,9.0,1.0,10.0,0.27838464084740155,0.0013523391812865495,0.013076591110789867
3747,27.0,20.0,47.0,0.2950877192982456,0.017543859649122803,0.046277411265335806
3522,11.0,3.0,14.0,0.27322936972059786,3.480924533556112e-05,0.010839059008441277
6193,28.0,78.0,106.0,0.32074752097635395,0.1478343676651947,0.05583359870028193
5220,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
6129,39.0,31.0,70.0,0.2893016855865153,0.0003132832080200501,0.0365910960276298
552,9.0,2.0,11.0,0.27322936972059786,0.0,0.00951955515392802
4799,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
5458,14.0,4.0,18.0,0.2893016855865153,0.03500716075904045,0.018858372888921598
6730,8.0,0.0,8.0,0.28195488721804507,0.0,0.009176502927311259
3218,12.0,5.0,17.0,0.29578331794398277,0.0,0.036498633935251136
1558,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
5095,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
3134,45.0,93.0,138.0,0.32074752097635395,0.16294083422842823,0.07218268360486436
9450,9.0,2.0,11.0,0.27322936972059786,0.0006422305764411027,0.009784978384250336
4258,18.0,7.0,25.0,0.30110991765127104,0.0,0.029663377477212517
51,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
5670,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
3957,18.0,11.0,29.0,0.2837381916329285,0.0,0.04746201675998667
5513,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
7255,8.0,2.0,10.0,0.27322936972059786,0.0,0.00917650292731126
5261,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
1673,26.0,19.0,45.0,0.27838464084740155,0.0,0.02573045243814427
5301,10.0,5.0,15.0,0.27322936972059786,0.0,0.009673498085183816
9293,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
3302,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
5201,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
9700,10.0,3.0,13.0,0.27322936972059786,0.0004908103592314118,0.010496006781824517
5018,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
2855,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
2917,10.0,2.0,12.0,0.27322936972059786,0.0,0.010496006781824517
3645,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
2251,9.0,4.0,13.0,0.27322936972059786,0.0,0.009784978384250336
2049,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
3822,11.0,3.0,14.0,0.27322936972059786,3.480924533556112e-05,0.010205659607161542
1376,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
5351,9.0,4.0,13.0,0.27322936972059786,0.0,0.009784978384250336
7005,9.0,0.0,9.0,0.3044900386559619,0.0,0.01600703567929623
3753,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
5681,13.0,5.0,18.0,0.29578331794398277,0.0003132832080200501,0.0401957866385441
7428,9.0,2.0,11.0,0.27322936972059786,0.0,0.009519555153928022
4622,8.0,0.0,8.0,0.28195488721804507,0.0,0.00917650292731126
5563,8.0,1.0,9.0,0.27322936972059786,3.480924533556112e-05,0.00917650292731126
9861,14.0,64.0,78.0,0.27322936972059786,0.020087918208218963,0.011590744407967722
3539,9.0,2.0,11.0,0.27322936972059786,0.0,0.009836254854567888
4938,8.0,0.0,8.0,0.28195488721804507,0.0,0.009176502927311259
