node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
6164,11.0,0,11.0,0.1728927203065134,0.0,0.009400675586114031
1688,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
5559,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
4323,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
5263,11.0,0,11.0,0.18639328984156572,0.0,0.01716627050969882
2141,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
5028,17.0,64.0,81.0,0.18020022246941048,0.08096390401290582,0.033828913594743895
9521,19.0,10.0,29.0,0.16927899686520376,0.0,0.02062201971104616
7756,10.0,2.0,12.0,0.1643002028397566,0.0,0.009278948902875407
3621,13.0,4.0,17.0,0.16927899686520376,0.0,0.01290654465897412
6091,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
3846,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
4633,17.0,7.0,24.0,0.1643002028397566,0.0,0.03464022069628929
3747,11.0,2.0,13.0,0.1643002028397566,0.0,0.009400675586114031
3522,11.0,2.0,13.0,0.1643002028397566,0.0,0.01613769226706611
6193,20.0,476.0,496.0,0.2327586206896552,0.12079048195200645,0.06816440841410601
6129,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
4799,47.0,36.0,83.0,0.1643002028397566,0.0,0.02848741036161046
5458,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
6730,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875409
3218,11.0,1.0,12.0,0.17456896551724138,0.0004537205081669692,0.013759217396527867
1558,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
5095,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
7889,15.0,5.0,20.0,0.1728927203065134,0.0,0.06182387186681585
4118,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
3134,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
9450,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
4258,12.0,2.0,14.0,0.1728927203065134,0.0,0.06182387186681585
5670,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
3957,16.0,6.0,22.0,0.1643002028397566,0.0,0.011201571773569799
5513,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
7255,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
1673,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
5301,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
9293,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
3302,11.0,2.0,13.0,0.1643002028397566,0.0,0.009400675586114031
5201,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
5018,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
2292,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
2855,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
3753,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
4496,10.0,1.0,11.0,0.1728927203065134,0.0,0.009278948902875407
5351,11.0,1.0,12.0,0.1643002028397566,0.0,0.009798096509868246
2251,11.0,1.0,12.0,0.1643002028397566,0.0,0.009400675586114031
3822,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
1376,10.0,1.0,11.0,0.1643002028397566,0.0,0.009278948902875407
4657,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
7005,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
3645,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
4867,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
1121,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
7648,11.0,2.0,13.0,0.18639328984156572,0.0,0.06182387186681587
5681,14.0,5.0,19.0,0.17456896551724138,0.017241379310344827,0.02635355229923698
7428,13.0,2.0,15.0,0.1643002028397566,0.0,0.010836391723853925
4622,57.0,108.0,165.0,0.18620689655172415,0.09240774349667272,0.06595943664185051
5563,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875409
9861,12.0,1.0,13.0,0.18639328984156572,0.0,0.061823871866815865
3539,10.0,0,10.0,0.1728927203065134,0.0,0.009278948902875407
4938,15.0,5.0,20.0,0.1643002028397566,0.0,0.011197903126323577
