node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,11.0,7.0,18.0,0.14645308924485126,0.03602756892230576,0.03163932571610184
5559,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
4323,9.0,7.0,16.0,0.16040100250626566,0.07649331662489557,0.02787926987212381
5263,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
2141,4.0,2.0,6.0,0.15311004784688995,0.13967209690893903,0.022099086916875853
5028,2.0,3.0,5.0,0.10865874363327672,0.0,0.005350355677482975
9521,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
7756,4.0,3.0,7.0,0.13296398891966757,0.0,0.013648343060568053
3621,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
6091,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
3846,8.0,4.0,12.0,0.10865874363327672,0.0,0.007855738427976103
4633,20.0,78.0,98.0,0.14436090225563908,0.3194966583124477,0.03831673002785241
3747,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
3522,7.0,10.0,17.0,0.14436090225563908,0.03493107769423559,0.0305721044576671
6193,9.0,5.0,14.0,0.15082482325216023,0.03931704260651629,0.03858828628123191
6129,9.0,8.0,17.0,0.14860681114551083,0.1317878028404344,0.06711340264629546
4799,11.0,12.0,23.0,0.13123718386876282,0.017543859649122806,0.045177243941592615
3753,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
5458,17.0,14.0,31.0,0.16566005176876616,0.2775689223057644,0.04785114321322266
6730,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
3218,1.0,1.0,2.0,0.11542012927054476,0.0,0.00493279188573412
1558,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
5095,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
3134,7.0,7.0,14.0,0.14860681114551083,0.0,0.021465955743395687
9450,2.0,2.0,4.0,0.12175015852885224,0.0,0.00831817988793903
4258,4.0,1.0,5.0,0.15546558704453442,0.079156223893066,0.016582009128273307
5670,5.0,5.0,10.0,0.13123718386876282,0.0,0.033455014498128294
3957,19.0,19.0,38.0,0.11354228267297456,0.0,0.025331716455977274
5513,2.0,1.0,3.0,0.12353801169590642,0.0,0.032880698199946726
7255,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
1673,2.0,1.0,3.0,0.13123718386876282,0.0,0.012063347538832665
5301,2.0,1.0,3.0,0.13296398891966757,0.0,0.00877479014453758
9293,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
3302,4.0,3.0,7.0,0.11542012927054476,0.0,0.03288069819994672
5201,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
9700,3.0,1.0,4.0,0.13185024416711882,0.0003132832080200501,0.04799486003126888
5018,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
2292,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
2855,3.0,2.0,5.0,0.11750305997552019,0.0009398496240601503,0.008138180949515926
2917,7.0,12.0,19.0,0.14436090225563908,0.09309732664995823,0.028337965319619504
4496,6.0,4.0,10.0,0.1279147235176549,0.0,0.017925978773959666
5351,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
2049,2.0,0.0,2.0,0.11664800298618887,0.0,0.006448724833136642
3822,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
1376,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
2251,2.0,1.0,3.0,0.12353801169590642,0.0,0.032880698199946726
4657,12.0,13.0,25.0,0.12475633528265107,0.019736842105263157,0.02451183676312274
7005,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
3645,2.0,1.0,3.0,0.1305048335123523,0.0,0.0457144426828372
1121,5.0,4.0,9.0,0.12175015852885224,0.0,0.01773245841600918
7648,1.0,1.0,2.0,0.11542012927054476,0.0,0.00493279188573412
5681,2.0,0.0,2.0,0.12353801169590642,0.0,0.009125665861509508
7428,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
4622,11.0,7.0,18.0,0.1384282624369142,0.03446115288220551,0.03454661541216094
5563,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
9861,1.0,0.0,1.0,0.11542012927054476,0.0,0.00493279188573412
3539,2.0,0.0,2.0,0.13536928741607102,0.0,0.007531429263379229
4938,2.0,1.0,3.0,0.11542012927054476,0.0,0.03288069819994672
