node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
6164,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
1688,6.0,1.0,7.0,0.25446614042376403,0.03145795523290986,0.018353782746875085
5559,4.0,2.0,6.0,0.23467432950191572,0.0,0.006801420243347225
4323,11.0,7.0,18.0,0.25446614042376403,0.018300060496067756,0.02887501318547255
5263,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
2141,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
5028,8.0,7.0,15.0,0.2707780725022104,0.04204476709013914,0.043967448466601285
9521,13.0,11.0,24.0,0.23467432950191572,0.0,0.015673170234381358
7756,4.0,1.0,5.0,0.2428785607196402,0.0,0.04165197620229813
3621,10.0,7.0,17.0,0.25446614042376403,0.0019661222020568663,0.015422608078487748
6091,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
3846,7.0,3.0,10.0,0.25756938603868795,0.01764468642871547,0.02385475430188224
4633,3.0,4.0,7.0,0.23467432950191572,0.0,0.006266444518786012
3747,6.0,5.0,11.0,0.24558941459502806,0.008872756604154064,0.010546934726949744
3522,10.0,8.0,18.0,0.24276654776060247,0.0,0.024456378436117636
6193,46.0,209.0,255.0,0.3771551724137931,0.5724944545271224,0.13153698806238956
6129,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
4799,28.0,25.0,53.0,0.26400862068965514,0.0338777979431337,0.06605516977087553
5458,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
6730,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
3218,4.0,1.0,5.0,0.25446614042376403,0.0,0.012042625770549941
1558,4.0,0,4.0,0.2510654784967067,0.0,0.008864999974527934
5095,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
7889,9.0,6.0,15.0,0.24000783699059558,0.0,0.028314563380140323
4118,4.0,0,4.0,0.24827586206896554,0.0,0.009772808086747208
3134,5.0,1.0,6.0,0.24276654776060247,0.004839685420447671,0.011463555430269855
9450,7.0,4.0,11.0,0.25756938603868795,0.047186932849364795,0.018014797091689013
4258,4.0,0,4.0,0.24554755589238347,0.0,0.008059464222539567
5670,4.0,1.0,5.0,0.23467432950191572,0.0,0.006801420243347225
3957,8.0,4.0,12.0,0.23467432950191572,0.0,0.008941323141592078
5513,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
7255,4.0,1.0,5.0,0.25756938603868795,0.0,0.0116056450806763
1673,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
5301,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
9293,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
3302,3.0,2.0,5.0,0.23467432950191572,0.008469449485783424,0.006266444518786012
5201,4.0,1.0,5.0,0.24558941459502806,0.0,0.010812453437993417
5018,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
2292,4.0,1.0,5.0,0.25446614042376403,0.0,0.013025187792022296
2855,5.0,2.0,7.0,0.24276654776060247,0.0,0.011463555430269855
3753,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
4496,4.0,1.0,5.0,0.2514367816091954,0.04491833030852995,0.008438621793543445
5351,5.0,1.0,6.0,0.25756938603868795,0.0,0.016944845642566587
2251,4.0,1.0,5.0,0.23467432950191572,0.0,0.006801420243347225
3822,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
1376,11.0,12.0,23.0,0.24847870182555779,0.03463399879007865,0.036684280024426134
4657,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
7005,3.0,1.0,4.0,0.23467432950191572,0.0,0.006266444518786012
3645,4.0,0,4.0,0.24554755589238347,0.0,0.007598082918340752
4867,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
1121,8.0,5.0,13.0,0.25756938603868795,0.01754385964912281,0.026740457975249397
7648,5.0,1.0,6.0,0.24000783699059558,0.005142165759225651,0.01738275099239151
5681,6.0,4.0,10.0,0.26400862068965514,0.019358741681790685,0.027181473608050545
7428,7.0,4.0,11.0,0.2514367816091954,0.001663641863278887,0.013317952067619524
4622,29.0,29.0,58.0,0.2707780725022104,0.045019157088122604,0.07410528725637937
5563,5.0,2.0,7.0,0.23467432950191572,0.0,0.007336395967908438
9861,7.0,5.0,12.0,0.24000783699059558,0.017241379310344827,0.032693632834280395
3539,3.0,0,3.0,0.2428785607196402,0.0,0.006266444518786012
4938,4.0,1.0,5.0,0.23467432950191572,0.0,0.006801420243347225
