node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,48.0,200.0,248.0,0.40344827586206894,0.1409054244807421,0.08672607023753447
5559,12.0,1.0,13.0,0.3198065601345669,0.0008570276265376085,0.007731322700471429
4323,15.0,2.0,17.0,0.3198065601345669,0.0,0.008274032770782721
5263,13.0,0.0,13.0,0.3284072249589491,0.0,0.007912226057241858
2141,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
5028,14.0,0.0,14.0,0.3536693191865606,0.0,0.012703698965885024
9521,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
7756,20.0,8.0,28.0,0.33195111305106945,0.0,0.01742163789708326
3621,17.0,5.0,22.0,0.3198065601345669,0.0,0.008635839484323582
6091,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
3846,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
4633,14.0,3.0,17.0,0.3198065601345669,0.004915305505142165,0.011332728415017134
3747,13.0,1.0,14.0,0.33195111305106945,0.004537205081669693,0.009143010512416111
3522,18.0,6.0,24.0,0.3496551724137931,0.02177858439201452,0.02268771560042039
6193,31.0,134.0,165.0,0.35438024231127674,0.17980439604759024,0.03886179643741714
6129,24.0,76.0,100.0,0.35438024231127674,0.16300161322847348,0.034903930472305444
4799,15.0,5.0,20.0,0.32375478927203066,0.018244605767291793,0.012853989992018833
3753,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
5458,31.0,22.0,53.0,0.35438024231127674,0.052934059286146404,0.03653676173278689
6730,18.0,5.0,23.0,0.327801724137931,0.0,0.01205841365615942
3218,15.0,3.0,18.0,0.327801724137931,0.020644283121597103,0.025793899792164475
1558,14.0,4.0,18.0,0.3198065601345669,0.0,0.00809312941401229
5095,41.0,379.0,420.0,0.39140504374678337,0.15486993345432545,0.08065932618738963
3134,41.0,30.0,71.0,0.3405732198835647,0.0,0.060247005477424787
9450,31.0,26.0,57.0,0.327801724137931,0.01724137931034483,0.02205902465313027
4258,15.0,2.0,17.0,0.3198065601345669,0.0,0.008483515961371889
5670,14.0,2.0,16.0,0.327801724137931,0.0,0.02337023713137469
3957,23.0,11.0,34.0,0.3198065601345669,0.0008872756604154065,0.03481883693138975
5513,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
7255,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
1673,13.0,1.0,14.0,0.3198065601345669,0.00035289372857430935,0.008121709247831028
5301,13.0,1.0,14.0,0.3198065601345669,0.0008872756604154065,0.007912226057241858
9293,13.0,1.0,14.0,0.3198065601345669,0.002162734422262554,0.00797784123023123
4238,16.0,3.0,19.0,0.3198065601345669,0.004259931437789878,0.012391793643375766
3302,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
5201,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
9700,13.0,5.0,18.0,0.3198065601345669,0.0017443032869530152,0.008099919787601375
5018,12.0,1.0,13.0,0.3198065601345669,0.0008872756604154065,0.007731322700471429
2292,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
2855,13.0,1.0,14.0,0.3198065601345669,0.0008570276265376085,0.008099919787601375
2917,13.0,0.0,13.0,0.3323639385126714,0.0,0.01016939708136523
4496,14.0,3.0,17.0,0.3405732198835647,0.024652147610405323,0.014159532105799642
5351,13.0,1.0,14.0,0.3284072249589491,0.0,0.05141007755931203
2049,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
3822,17.0,5.0,22.0,0.3198065601345669,0.002162734422262554,0.009539387419669625
1376,18.0,6.0,24.0,0.3405732198835647,0.014216575922565035,0.01278841283878527
2251,12.0,1.0,13.0,0.3198065601345669,0.0008872756604154065,0.007731322700471429
4657,15.0,1.0,16.0,0.32375478927203066,0.0005041338979632991,0.011513631771787564
7005,14.0,3.0,17.0,0.3198065601345669,0.0006049606775559588,0.008224359759991032
3645,19.0,5.0,24.0,0.33195111305106945,0.0,0.014117629537529567
1121,14.0,2.0,16.0,0.3198065601345669,0.0,0.008468516874731323
7648,14.0,3.0,17.0,0.327801724137931,0.018098406936882437,0.027596847724494118
5681,15.0,3.0,18.0,0.327801724137931,0.0,0.031184667306540882
7428,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
4622,18.0,6.0,24.0,0.32375478927203066,0.0,0.0172094611071925
5563,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
9861,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
3539,12.0,0.0,12.0,0.3284072249589491,0.0,0.007731322700471429
4938,15.0,4.0,19.0,0.3198065601345669,0.0,0.008274032770782721
