alliance_name,density,reciprocity
alliance2,0.023905723905723906,0.22535211267605634
alliance4,0.00909090909090909,0.0
alliance5,0.0032144944476914087,0.5454545454545454
alliance7,0.0,0.0
alliance8,0.0672077922077922,0.3671497584541063
alliance9,0.024839275277615428,0.3058823529411765
alliance10,0.0,0.0
alliance12,0.007575757575757576,0.0
alliance14,0.0,0.0
alliance15,0.06666666666666667,0.6666666666666666
alliance16,0.012477718360071301,0.7142857142857143
alliance18,0.044444444444444446,1.0
alliance19,0.08455882352941177,0.43478260869565216
alliance20,0.0,0.0
alliance22,0.0,0.0
alliance23,0.045355587808417995,0.24
alliance24,0.04122990915443746,0.2033898305084746
alliance28,0.008695652173913044,0.7777777777777778
alliance30,0.005805515239477504,0.75
alliance31,0.016339869281045753,0.0
alliance32,0.0,0.0
alliance35,0.013513513513513514,0.7777777777777778
alliance36,0.04612794612794613,0.24817518248175183
alliance38,0.06578947368421052,0.3619047619047619
alliance39,0.19230769230769232,0.5714285714285714
alliance42,0.0024390243902439024,0.5
alliance43,0.07539450613676213,0.2558139534883721
alliance44,0.04900181488203267,0.345679012345679
alliance45,0.07073170731707316,0.3620689655172414
alliance51,0.006818181818181818,0.5714285714285714
alliance52,0.003676470588235294,0.0
alliance53,0.0,0.0
alliance54,0.019927536231884056,0.7272727272727273
alliance57,0.030508474576271188,0.24074074074074073
alliance59,0.0306553911205074,0.3103448275862069
alliance69,0.06553911205073996,0.3709677419354839
alliance73,0.040067340067340064,0.5210084033613446
alliance75,0.01098901098901099,1.0
alliance81,0.0,0.0
alliance82,0.004429678848283499,0.75
alliance83,0.02631578947368421,0.2222222222222222
alliance84,0.029292929292929294,0.3103448275862069
alliance103,0.05698421975452952,0.18461538461538463
alliance106,0.09523809523809523,0.5
alliance108,0.005494505494505495,0.0
alliance109,0.0,0.0
alliance114,0.005494505494505495,0.0
alliance117,0.046045197740112995,0.3067484662576687
alliance123,0.056878306878306875,0.6046511627906976
alliance131,0.0014245014245014246,0.0
alliance135,0.005847953216374269,1.0
alliance137,0.0,0.0
alliance138,0.0,0.0
alliance142,0.0036231884057971015,1.0
alliance144,0.05026455026455026,0.47368421052631576
alliance146,0.03977272727272727,0.42857142857142855
alliance147,0.05021173623714459,0.3614457831325301
alliance152,0.07831677381648158,0.23134328358208955
alliance155,0.034509803921568626,0.4772727272727273
alliance160,0.002380952380952381,0.0
alliance164,0.06381381381381382,0.23529411764705882
alliance166,0.02619047619047619,0.7272727272727273
alliance176,0.0,0.0
alliance185,0.010769230769230769,0.5714285714285714
alliance186,0.05478955007256894,0.5033112582781457
alliance190,0.06957047791893527,0.40869565217391307
alliance199,0.02100840336134454,0.48
alliance208,0.0,0.0
