alliance_name,density,reciprocity
alliance2,0.002922077922077922,0.0
alliance4,0.00909090909090909,0.0
alliance5,0.020748100526008183,0.4225352112676056
alliance8,0.06397306397306397,0.6210526315789474
alliance9,0.03434343434343434,0.5490196078431373
alliance10,0.008333333333333333,1.0
alliance12,0.0,0.0
alliance16,0.013725490196078431,0.2857142857142857
alliance23,0.026122448979591838,0.28125
alliance24,0.04897959183673469,0.4
alliance28,0.013297872340425532,0.5333333333333333
alliance30,0.0,0.0
alliance31,0.009523809523809525,0.0
alliance35,0.007122507122507123,0.8
alliance36,0.05464640561075394,0.27807486631016043
alliance38,0.02694235588972431,0.32558139534883723
alliance42,0.027925531914893616,0.5714285714285714
alliance43,0.06327683615819209,0.41964285714285715
alliance44,0.038135593220338986,0.4444444444444444
alliance45,0.07931034482758621,0.34782608695652173
alliance51,0.02576197387518142,0.4507042253521127
alliance54,0.014285714285714285,0.6666666666666666
alliance57,0.020739064856711915,0.36363636363636365
alliance59,0.07198228128460686,0.16923076923076924
alliance69,0.0,0.0
alliance73,0.05325814536340852,0.43529411764705883
alliance81,0.06493506493506493,0.4
alliance82,0.03571428571428571,0.26666666666666666
alliance83,0.014705882352941176,1.0
alliance84,0.041935483870967745,0.3076923076923077
alliance103,0.03790726817042606,0.19834710743801653
alliance108,0.00641025641025641,0.0
alliance117,0.050595238095238096,0.2857142857142857
alliance123,0.01948051948051948,0.5666666666666667
alliance135,0.05514705882352941,0.13333333333333333
alliance137,0.0,0.0
alliance138,0.0,0.0
alliance142,0.029411764705882353,0.0
alliance144,0.006896551724137931,1.0
alliance146,0.04634581105169341,0.5769230769230769
alliance147,0.12155297532656023,0.31044776119402984
alliance152,0.060064935064935064,0.41081081081081083
alliance164,0.0049261083743842365,1.0
alliance185,0.01904761904761905,0.5
alliance186,0.03188405797101449,0.36363636363636365
alliance190,0.045426065162907266,0.38620689655172413
alliance199,0.03171390013495277,0.8936170212765957
alliance208,0.0,0.0
alliance235,0.057692307692307696,0.8888888888888888
alliance254,0.0,0.0
