alliance_name,density,reciprocity
alliance2,0.007792207792207792,0.8333333333333334
alliance4,0.0,0.0
alliance5,0.007627118644067797,0.5925925925925926
alliance8,0.05551948051948052,0.36257309941520466
alliance9,0.00909090909090909,0.8148148148148148
alliance10,0.07142857142857142,0.13333333333333333
alliance12,0.011111111111111112,0.0
alliance16,0.0025399129172714078,0.5714285714285714
alliance23,0.029616724738675958,0.39215686274509803
alliance24,0.068577648766328,0.14814814814814814
alliance28,0.027777777777777776,0.21818181818181817
alliance30,0.0036231884057971015,0.0
alliance31,0.08571428571428572,0.5555555555555556
alliance35,0.0024630541871921183,0.0
alliance36,0.005939902166317261,0.5882352941176471
alliance38,0.020871143375680582,0.17391304347826086
alliance42,0.0407843137254902,0.34615384615384615
alliance43,0.023163841807909605,0.24390243902439024
alliance44,0.05112994350282486,0.39779005524861877
alliance45,0.04482758620689655,0.3076923076923077
alliance51,0.005656108597285068,0.6666666666666666
alliance54,0.014285714285714285,0.6666666666666666
alliance57,0.05052790346907994,0.31343283582089554
alliance59,0.005807200929152149,0.2
alliance69,0.003676470588235294,0.0
alliance73,0.0499092558983666,0.3393939393939394
alliance81,0.007905138339920948,0.5
alliance82,0.004761904761904762,0.6666666666666666
alliance83,0.003676470588235294,0.0
alliance84,0.05965909090909091,0.47619047619047616
alliance103,0.03660012099213551,0.1322314049586777
alliance108,0.07051282051282051,0.9090909090909091
alliance117,0.003401360544217687,0.75
alliance123,0.020202020202020204,0.2
alliance135,0.0,0.0
alliance137,0.002849002849002849,1.0
alliance138,0.0,0.0
alliance142,0.0,0.0
alliance144,0.03333333333333333,0.1935483870967742
alliance146,0.0374331550802139,0.23809523809523808
alliance147,0.02830188679245283,0.3333333333333333
alliance152,0.029292929292929294,0.2988505747126437
alliance164,0.06217948717948718,0.28865979381443296
alliance185,0.0375,0.0
alliance186,0.007246376811594203,0.6666666666666666
alliance190,0.023496240601503758,0.29333333333333333
alliance199,0.01876876876876877,0.72
alliance208,0.0,0.0
alliance235,0.02197802197802198,1.0
alliance254,0.0,0.0
alliance265,0.015151515151515152,0.0
