alliance_name,density,reciprocity
alliance2,0.05714285714285714,0.1590909090909091
alliance4,0.0,0.0
alliance5,0.009887005649717515,0.5714285714285714
alliance8,0.08455625436757512,0.38016528925619836
alliance9,0.054901960784313725,0.35714285714285715
alliance10,0.004166666666666667,0.0
alliance12,0.0,0.0
alliance16,0.05410628019323672,0.23214285714285715
alliance23,0.03808446455505279,0.594059405940594
alliance24,0.06521739130434782,0.4397163120567376
alliance28,0.05020408163265306,0.2601626016260163
alliance30,0.0,0.0
alliance31,0.02197802197802198,1.0
alliance35,0.0,0.0
alliance36,0.007928118393234672,0.5333333333333333
alliance38,0.026884862653419054,0.3695652173913043
alliance42,0.024705882352941175,0.2857142857142857
alliance43,0.08439201451905626,0.2078853046594982
alliance44,0.03248587570621469,0.3826086956521739
alliance45,0.07701149425287357,0.6268656716417911
alliance51,0.04562594268476621,0.23140495867768596
alliance54,0.016483516483516484,0.6666666666666666
alliance57,0.04608127721335269,0.25196850393700787
alliance59,0.040420819490586936,0.3835616438356164
alliance73,0.09717514124293786,0.4418604651162791
alliance81,0.006493506493506494,0.6666666666666666
alliance82,0.0022988505747126436,0.0
alliance83,0.007352941176470588,1.0
alliance84,0.0582010582010582,0.4090909090909091
alliance103,0.03615819209039548,0.1875
alliance108,0.00641025641025641,0.0
alliance117,0.070578231292517,0.21686746987951808
alliance123,0.045454545454545456,0.2962962962962963
alliance135,0.0,0.0
alliance137,0.0015384615384615385,0.0
alliance138,0.0,0.0
alliance142,0.0,0.0
alliance144,0.047619047619047616,0.2777777777777778
alliance146,0.03865546218487395,0.391304347826087
alliance147,0.09725490196078432,0.3225806451612903
alliance152,0.07268170426065163,0.3620689655172414
alliance164,0.05555555555555555,0.5641025641025641
alliance185,0.11818181818181818,0.46153846153846156
alliance186,0.033816425120772944,0.4
alliance190,0.05764411027568922,0.4782608695652174
alliance199,0.06005398110661268,0.8089887640449438
alliance235,0.05454545454545454,1.0
alliance254,0.08974358974358974,0.14285714285714285
alliance287,0.06324110671936758,0.5625
