node,betweenness,PageRank
9900,0.0,0.0006352288212429636
12299,8.401869276246001e-05,0.00036557015332266295
4215,0.0,0.00013682294973195694
3183,0.0,0.0005195419705530532
4424,0.0,0.0005495442072692396
80,0.0,0.0013290111358482193
9272,0.0,0.0001818788588977888
7558,0.0,0.0005109168335468504
5668,8.089535773571547e-05,0.00017645641400324913
7542,0.0,0.0004559282748392645
4357,1.6713258720424705e-06,0.0001489877348498147
4878,0.0,0.0002072569764045989
2435,3.508417193561547e-06,0.00018984121620897369
11381,2.614088983522067e-05,0.0003902159786623202
3785,0.0,0.00017773779902906567
9140,0.0,0.0009087342344676702
3029,0.0,0.00022943483574933753
3098,6.408458098322357e-07,0.00020386720991916359
6118,0.0,0.00020370490650245776
6854,0.00015549124854836609,0.0005081919736770194
3816,0.0,0.00027638626119467303
5119,0.0,0.000234938430496754
4394,0.0,0.000383361830966576
2607,5.705640386000855e-06,0.00024704363007759303
7163,0.0,0.00032283400689163617
2782,0.0006460934662871299,0.00014720336090396564
5607,0.0,0.0001537353389058456
4048,0.0,0.00020130755205677685
5995,4.647496641281769e-05,0.0002575001804947883
5693,0.0,0.00039070341843495515
6931,3.445463921156865e-05,0.0008537361717580573
4490,0.0002550451977432004,0.0004707697240629644
2207,0.0,0.00015881826023080183
1288,0.0,0.00039273600657707084
2090,0.0,0.0001587086150248095
7197,0.0,0.00032817776334567603
2989,0.0,0.000195798116783487
2180,5.0206379232996595e-05,0.00016128953009455208
6703,3.939945931608578e-06,0.00021005156988330775
7233,0.0,0.00015386765881982985
7698,0.0011093157796916663,0.00017889562067800065
2600,0.0,0.0001606968288118573
2632,0.0,0.00014055206018238903
5793,0.0,0.00022714047376851332
2387,1.6610723390851546e-06,0.00016781185078746115
673,0.0,0.00032471626902930964
6822,0.0018502254111383266,0.0006317302288086511
3180,0.0005720703037168024,0.00031731364125673646
3527,0.00014404756651949512,0.00014260756117544658
5928,0.0,0.0003553383159497918
1451,0.0026007303308270375,0.0002619288440134314
6492,4.783257275942405e-05,0.0003748224588223751
9215,0.00044903612961982403,0.00016414264703933537
4911,0.0019585279563753134,0.0005121920457784999
5151,0.0,0.0001848365186342794
4376,0.0,0.0007622726271864271
1439,0.0,0.000704190563291534
1234,0.0,0.00033709295980474316
4510,0.003184091099482529,0.0001733312200918963
5695,0.0,0.000259740278298481
3673,0.0,0.00023566873426911734
6237,0.0006403794851283807,0.00017838337586040481
4329,0.0022538663855640965,0.00018515508826609788
4736,0.0,0.0001429084979575962
7353,0.0,0.0004819729755244013
5007,0.0,0.0001935860977599997
167,0.00020871066334616258,0.0003438979302371989
5913,0.0,0.00035521087999801484
11173,6.803246062442589e-05,0.00034116029171376287
11538,0.0,0.00041506212207802364
11576,5.304535844026336e-05,0.00044591401915803844
11156,6.549384822312536e-05,0.00014993819163103717
5666,0.00028765928836816605,0.0005701869594586828
702,0.0,0.0006727926744879235
12421,0.00011342598533131531,0.00019422396904456013
11715,0.0005773454612136169,0.0002883827821621664
11713,0.0,0.00015406423830694832
7868,0.0,0.0003826993693978839
12345,3.5716473134649942e-06,0.00026499345128436804
12128,0.0030336317054902614,0.00017973159603715353
4999,3.486256015455785e-05,0.0004896992358994185
2805,3.9262615723851826e-05,0.000353464479963665
12581,0.0,0.00021436567415188343
7518,0.03639784651413759,0.00040009003052137544
5916,0.0,0.000183144488511626
10606,0.0,0.00022277114720868296
2871,0.0,0.00016429509852640916
1075,0.0,0.00036027028053599254
11929,0.0,0.0003206070718145405
826,0.0,0.00028419244869889716
11851,0.0,0.00016131965303258156
11636,7.081128927090918e-05,0.0001751352943751329
7345,0.0,0.000267602235385887
10820,0.0,0.0002653480689157463
5226,0.0,0.0003449598509604875
7222,0.0,0.00039207804369134115
6500,0.0,0.0003422796742289069
6598,0.0,0.00016546958512522522
10657,1.8687674144050695e-05,0.00047328998292122174
1256,0.0,0.0002059184666589597
8180,0.0,0.000156844220135429
11354,0.0,0.00014831860899756243
200,0.0,0.00014266597887540284
6341,0.0,0.00021967957985481027
10433,0.0,0.0001674087968720752
6620,0.0,0.00015078366254191072
718,0.0,0.00033534840414159363
5576,0.0,0.00015901291128787116
10225,0.0,0.0002365817168308023
956,0.0,0.00032278818020670623
9887,0.0,0.00015982263747509382
11274,6.817805988469483e-05,0.00013968852306678775
1283,0.0,0.0002072650774663825
1112,0.0,0.00034271685848424736
10340,4.024468962692454e-05,0.00032991109712564716
12060,0.0004810406052243432,0.0002634456489791966
11661,0.0,0.00030533614671796836
5573,0.0,0.00017712414365811364
9838,0.0,0.00015192297256151215
1686,0.0,0.000238369071843388
6181,0.00012932501642734504,0.000225365193184028
9179,0.0,0.00020239555716898485
3729,0.0,0.00014622943754857989
772,0.0,0.0001907194435726162
3693,0.0,0.00014136434898420807
8602,0.0,0.00029905219488658176
9959,0.0,0.00024015991558128284
929,0.0,0.00015557915144274976
6186,0.0,0.0001488808423259414
6358,0.0,0.00032629849665974527
7153,2.4225527524678565e-05,0.0002982504439004732
6247,0.0,0.00022598071039359475
11684,0.0001292869959950858,0.0003442111708617153
3262,0.0,0.0001449447217988671
7484,0.0,0.00015408660257395672
8019,0.0,0.00018383485539257038
6327,0.0,0.000244469883096857
677,0.0,0.00023411703013339203
11675,0.0,0.0002751444852911124
7607,0.0,0.00027808499659339337
469,0.0,0.00022554652939460758
3806,0.0,0.00020000463854187703
10130,0.0,0.00029005912701826066
2471,0.0,0.0001781377244902666
3440,0.0,0.00015536811154156217
11807,0.0,0.00020874457144216116
4760,0.0,0.0006717912512323918
7595,0.0003564148763727052,0.00023798572786452478
4930,0.0,0.00016879746831457285
9032,0.0,0.00018601882390817547
634,0.0,0.00017024172008377623
11919,2.4812451163887288e-05,0.00020811201093137537
2431,0.0,0.0006766774228809348
1178,0.0,0.00014499238033545598
7563,0.0,0.00032842748035087914
9792,0.0,0.00048622099676608627
8364,0.0,0.00018804893153424857
1275,0.0,0.00037886367212236136
12116,0.0,0.000156484814519017
1718,0.0,0.00016971767825902967
9541,0.0012743597659564854,0.0008141944831681267
3660,8.9897295358409e-06,0.0001733986075357804
9009,0.0014524705250916943,0.0001615605528225742
9748,0.0,0.0001756078886515231
3504,0.0,0.0003394190632524578
816,0.0,0.0002927944650125421
2330,0.0,0.00014837104083813401
6761,0.0,0.00034204883745428237
1099,0.0,0.00020501276705870043
7175,0.0,0.00023234317233573537
12082,0.0,0.00024962413628892377
2778,1.266738550768386e-06,0.00021311194766647262
2299,0.0,0.000181314332055262
11242,0.0003053555543403,0.00032954332745217975
4365,0.0,0.0003408037898300461
2199,0.0,0.000909228969586632
2986,0.0,0.00019059513140959745
5443,0.0,0.00037110249392156543
3759,0.0,0.00026723903190563065
11132,0.0,0.00029886618530274066
9203,0.0,0.0008759663451987719
6965,0.0,0.00022666724456629487
10976,0.0,0.00015885804572340795
12103,0.0,0.00013683205284024355
8119,0.0,0.0010623835309342595
3072,0.0,0.0002562418050694489
861,0.0,0.00018122333707258861
331,0.0,0.0003789155758784553
1971,0.0,0.00021913236072407876
4577,0.0,0.0001780662709419537
6062,0.0,0.00014401336728627674
7071,4.665562048382626e-05,0.00017469297346566927
2627,0.0,0.00016523149760623367
9957,0.0,0.00015960097976456533
11691,0.0,0.0003145579927950817
4004,0.0,0.00018792515507166886
810,0.0,0.0001761738053204921
4507,0.0,0.00014944551408667495
1452,0.0,0.00015795777857329288
322,0.0,0.00016535298393428692
4981,0.0,0.00016522680032655991
11295,0.0,0.0002243462469154911
10941,0.0,0.00021109087670846484
3351,0.0,0.0003145599564471992
11328,0.0,0.00016002151944993355
3641,0.0,0.00014893212839922726
8807,0.0,0.00026596200663644054
2210,0.0,0.00023256716282653764
9848,0.0,0.0004195094461740957
2866,0.0,0.00016173563904271012
59,0.0,0.000168609927183935
9597,1.560382608454657e-05,0.0002521501360978726
6912,0.0,0.00016023727903236392
9261,3.831278442449092e-05,0.00026721710154885845
10405,0.0,0.00019890602865579057
3780,5.238741127700903e-05,0.00014453546394972296
3175,0.0011839493687911989,0.00024516292497556185
12134,0.0,0.00013687877500280038
323,2.2789697656319696e-06,0.00019027337444300227
7063,0.0,0.00019803507612184241
5686,0.0,0.00017452096594602323
10740,0.0,0.0001585864713347875
9460,0.0,0.0004266360347454326
290,0.0,0.00026856098015839167
9956,0.0,0.0003048624631588839
2642,0.0,0.0008363810422459615
10342,0.0,0.0002724672354667639
11871,0.0,0.0002303604239592041
11348,0.0,0.00029217682969086457
11814,0.0,0.00017534843420561602
11721,0.0,0.0001649126078287487
11988,0.0,0.00013751797713448176
8901,0.0009269494190962361,0.00036768977173896075
11325,0.0,0.00027832744573086913
9019,0.0,0.00023591617096593279
1535,0.0,0.00044534352244414736
9172,0.0,0.0006306979045580045
1170,0.0,0.000263965795449136
9735,0.0,0.00016114526781984084
2621,0.0,0.00015950630112724633
7302,0.0,0.0001492621482655146
2860,0.0,0.00019667795866404084
5992,0.0,0.00032193693890817727
641,0.0,0.0002323997852486864
10913,0.0,0.00014262057094478303
11903,0.0,0.0002224121595634464
10185,0.0,0.0004292246714647149
9793,0.0,0.00020648576705206465
11161,0.00014580511715623327,0.00016111390683004275
7335,0.0,0.00022774670976211933
10918,0.0,0.00016277583690193757
669,3.0241311887816003e-05,0.00015876001905666416
9458,0.0,0.0002451499106416055
10390,0.0005626508510660731,0.00028479138650717176
11681,0.0,0.000268381481996845
8217,0.0,0.0008543600300406459
9703,0.0,0.00015499803686142927
1776,0.0,0.0003952271553934264
4936,0.0,0.0002101358068260963
7427,2.9971646474953847e-06,0.0003906066583099283
6176,0.0,0.00020047443884222698
360,0.0,0.0002958079704763972
10513,3.670021415658478e-05,0.00020832753722412238
385,0.0,0.00013803132236449813
409,0.0,0.0001608813027748154
2674,2.6545128223518765e-05,0.00026955028817383535
11921,0.0001716635929154256,0.0002973677831664817
7570,0.0,0.00042513837217070835
2900,0.0,0.0002323342816195195
11088,0.0,0.0002005538603053815
1111,0.0,0.00014439423293697909
3497,0.0,0.0002844504251732346
9945,8.087309331160287e-05,0.0002907894649180441
2449,0.0,0.00040226234256660797
1255,0.0,0.00022360260198993895
10373,0.0,0.00019629425482765923
527,0.0,0.00027387718928538474
9537,0.0,0.00016175233803958914
1226,0.0,0.00018949010665319217
10349,0.0,0.000335593470738014
1613,0.0,0.00020583233695233762
5929,0.0007996330306305244,0.00017903229363122063
11530,0.0008262662186274156,0.000165128923127581
11888,0.0,0.0003722224310579711
8017,0.00010124875910338637,0.00019309816168388994
3039,0.0,0.00022603138123927308
5024,0.00013633528235738323,0.00013827849548330402
9958,0.0,0.0001747750437082916
6491,0.0,0.00022139448919358652
3473,0.0,0.0001705689695274492
10923,0.0,0.00014149506068108326
11488,0.0,0.00017550048461302753
1067,0.0,0.0003639920744849591
2341,0.0,0.00014731404416792301
7722,0.0,0.000200497382426828
11926,0.0,0.00021393535456490085
4783,8.90719081491394e-06,0.00016609474769465707
10224,0.0,0.00014334141547611858
960,0.0,0.0002326705243600073
418,0.0,0.0003970136099721211
9612,0.0,0.00016263447148488267
8908,0.0,0.00018905175092427386
2298,0.0,0.00016033292048293102
10894,2.3545546159661844e-05,0.00014187010080816788
809,0.0,0.00037421897359810226
12005,5.5661082900171816e-05,0.000215174834079416
11198,0.0,0.00031745709746597696
10795,7.17747307012104e-07,0.00017119779703003455
4511,0.0,0.0004251271420303049
6139,0.0,0.0001592699815281743
9579,0.0006989300697606807,0.00014544315655819
2318,0.0,0.0005368122664492017
6771,0.0,0.00040447234095303394
10682,1.3649227869729692e-05,0.0001412703230707345
4349,0.0,0.0004753131343062244
2577,0.0014391327600863086,0.00020372438901129146
10279,7.66451588559354e-05,0.00013912778094328995
11915,1.2851094639835767e-06,0.0002097921184239544
11426,0.0,0.00014640333652911935
7500,0.0,0.0001529354528648616
12152,0.0,0.00015866385407299198
9093,0.0030411068857415058,0.00032367078991580385
909,0.0,0.00017115317038863512
1446,0.0,0.00017055819692513382
11461,0.0,0.0001613790445877668
2315,9.228179661584195e-07,0.00044706617371691
11998,0.0,0.0001387255611319016
1959,0.0,0.00024087782024316757
105,0.0,0.00039001966748693716
12155,0.0,0.00017709652843225367
4644,0.0,0.0002930189704172219
4225,0.0,0.00015324776619632025
10090,0.0,0.0001814944219409472
1108,0.0,0.00035917438378385233
2974,0.0,0.0005140181288333499
11982,0.0,0.0006686903272648939
12099,0.00014600577193655146,0.00018141193663777683
7469,0.0,0.00022108802503505891
891,0.0,0.0003198934540884264
10345,1.4004626060412256e-05,0.00017925349595928112
585,0.0,0.0001387632037463221
5522,0.0,0.0002513442090848869
2728,0.0,0.00017797109317680863
3628,0.0,0.000266287488491357
10492,0.0,0.0003027700188611426
8719,2.0507065914631544e-07,0.00019406010047703557
10006,0.0,0.0002643688049323744
4825,0.00043413675140801497,0.0001769902333068521
11665,1.9523825343546088e-06,0.00016951182254362415
3459,0.0,0.00017764272800692923
11840,0.0,0.00021083260515951456
2987,0.0,0.0006787937215849613
10238,0.0,0.00018927253757839918
8082,0.0,0.0002544775020314926
3462,0.0,0.0001756036467353537
10169,0.0,0.00016880116242359744
3531,0.0,0.00045187418926164683
5672,0.0,0.00024641314754086517
8692,0.0004111234376709192,0.00017223279420979854
5980,0.0,0.0002331640732904969
7078,0.0,0.00023137902378367456
9075,0.0,0.00020475154799586205
6328,1.603006160265783e-05,0.00021895345794693263
122,0.0,0.0001985582556501803
12146,0.005636642580105834,0.00014837402628066528
9709,0.0009775611126016722,0.0003056785667666805
6401,0.0,0.0001873366652479843
7822,0.0017394457913631884,0.0001704287575672378
1961,0.006080200796059896,0.00016763601178305975
1048,0.0,0.00014985006120576635
1596,0.0,0.00016555976251900932
11647,0.004414740211032462,0.0003876162598558234
11813,0.0,0.0004062246815176665
3617,0.0,0.00014555731872544614
1577,0.0,0.0006881683139360784
6323,0.0,0.00020335853804036346
2425,0.0,0.0001455443215329259
12176,0.0,0.00018237715720774352
1438,0.0,0.00021445292005779117
2585,0.0,0.0006057901703474444
2598,0.0,0.00033317069571925807
5399,0.0,0.00015497245371382377
11699,0.0,0.00018509618398941985
2488,0.005103595918459605,0.00022842617258398738
2998,0.0,0.00029529587130366664
5267,0.0,0.0001758989023609932
568,0.0,0.00020679994696511854
2640,0.0,0.00018623721736555984
6798,0.0,0.0001898674085360632
11516,1.035797296969545e-05,0.00025995189972393025
1697,1.7804686498425317e-05,0.00015937629659308652
11848,0.0001751493975302794,0.00013902976606789045
10550,0.0,0.00016614430067663112
2594,0.0,0.00019983563231610433
4107,0.0,0.00027041296319027644
5472,0.0,0.00018945298260137283
10932,0.0002403938670555784,0.00014592367527740282
2263,0.0,0.00088393051660529
7948,0.0,0.00017333711963127635
591,0.0,0.00025309570511419886
2970,0.0,0.0003771102207520009
12037,3.5356378822458497e-06,0.0002629276623103459
7725,0.0,0.0001371932831412995
10303,0.001149954699450022,0.00034594211099245
8189,0.0,0.00014710395455430782
11071,0.0,0.00019701343169603212
4404,0.0,0.0002748918624842815
1604,0.0,0.00017801349770189245
4202,0.00044514205681965737,0.0003168166480898811
5817,0.0,0.00014373112583428315
11878,0.0,0.0001640836151819793
5755,0.0,0.00014516908375563272
11950,0.0006167811505581886,0.00040361240499853614
11524,1.3274428461612888e-05,0.00021873002692233864
9517,8.748893577212522e-06,0.0001407584027711173
1929,0.0,0.0003123983284984213
5142,9.008961683762241e-05,0.00018229372340500255
10164,0.0,0.0001651959702824911
7540,0.0,0.00023440080977026883
11746,0.0,0.0005161416180888732
9524,0.0,0.00017944195097689073
7701,0.0,0.00022600752972014
8489,0.0,0.0001647602078590829
6793,0.0,0.0002595975858652258
12129,0.0,0.00028619448223297944
8315,0.0,0.0002636471891024918
10453,0.0,0.000156502656897071
1125,0.0,0.00016085478771294675
524,0.0,0.000214836552279679
5089,0.0011687941871985662,0.0004329166807783793
10903,0.00010410285426661825,0.0002249890461904151
12153,0.0,0.00018137483414862898
11941,0.005200672090464261,0.0004693942304830872
12083,0.0,0.00036789876262263726
1138,0.003659869196363197,0.0004791691396945181
12015,0.0,0.0001803960549915773
7901,0.0,0.00014110854293665048
12144,7.750458238275198e-05,0.0002936322189013291
5713,0.0,0.00034846603782134016
6540,1.5380299435973658e-07,0.0002390010318057105
739,0.0,0.00015752772029141058
291,0.0,0.0007910367625876751
9011,0.0,0.0002472921893721342
5175,8.331178626621871e-05,0.00018613434160372243
35,0.0035776364949589644,0.0001995179686674002
8246,0.0,0.00015258459469146032
824,0.0,0.0005759889891442473
11938,0.0,0.00015553618614216175
9067,0.0,0.00023877554023987984
2393,0.0,0.00035346076641360125
662,0.0,0.00015622743397709766
8243,0.0,0.00014291640491692758
584,0.0,0.0001461661458760108
4105,0.0,0.0002098733718181333
823,0.0,0.00018794616088785068
1676,0.0,0.00014844232826932084
10787,0.0,0.0002594201293529939
9604,0.0,0.00021767463731349948
3111,0.0,0.00014472350173332763
9727,0.0,0.00019287623295875862
8509,0.0,0.0001621533837459668
11002,0.0,0.0001467907924509351
5711,0.0,0.00013960094717649143
901,0.0,0.000171694395539261
1861,0.0,0.0003550357019607605
6039,0.0,0.00014050734190244646
1002,0.0,0.0001443682217918783
3637,0.0,0.00016909949303032723
11809,0.0,0.00017376523565591323
5162,0.0,0.0002158156581006479
6648,0.0,0.00014157771454735056
989,0.0,0.0001593433980548859
7354,0.0,0.00021267372882648463
6968,0.0,0.00016389444761158719
2705,0.0,0.00015618718245488176
3036,0.0,0.00014613852823417965
571,0.0,0.0002069056632828882
11483,0.0,0.00014622944295842555
1844,0.0,0.00018261875640155324
745,0.0,0.0001378539934767993
3586,0.0,0.00014860012489572314
11,0.0,0.00014198098914529285
754,0.0,0.00014700690318610244
7714,0.0,0.00028619325892060416
1311,0.0,0.00015134699061147193
1709,0.0,0.00018412677881590972
1062,0.0,0.00022941196070834147
10851,0.0,0.0002593997299830305
674,0.0,0.00021946729451204032
4269,0.0,0.00024161992357010087
11451,0.0,0.00013693218703139635
10623,0.0,0.00014823097437786497
11791,0.0,0.0001381159910922562
5509,0.0,0.0001492700636694221
170,0.0,0.00014307476149914296
4187,0.0,0.00014674759673789076
242,0.0,0.00016552811916668657
7562,0.0,0.0001458617362277085
4041,0.0,0.00023940742432287308
4308,0.0,0.00026632314030222525
11790,0.0,0.00014041080197283723
3664,0.0,0.00015872592786868466
3666,0.0,0.00015668026071575844
11086,0.0,0.00015224377307354362
3976,0.0,0.00013756199963817624
10617,0.0,0.00018026936996324466
243,0.0,0.0001509251414365154
5473,0.0,0.0005446693333565916
7895,0.0,0.0001537546384028713
551,0.0,0.00014884922200364092
3569,0.0,0.00016535632386361493
2134,0.0,0.00015367870562530762
6288,0.0,0.00015217278481329398
1617,0.0,0.00014920663508715285
9048,0.0,0.00013715066163027514
237,0.0,0.00015440465400366196
10318,0.0,0.00015480329567895627
11447,0.0,0.00013724328829951227
9259,0.0,0.00013956733244537022
5960,0.0,0.0001412679331275897
11131,0.0,0.00013799444203563429
6484,0.0,0.00017588332444150756
364,0.0,0.00023146671274204008
152,0.0,0.0001623745100038939
10411,4.194209551480499e-05,0.00018692984033905576
11731,0.0,0.0001472670575413762
10743,0.0,0.0001473120979545946
10834,0.0,0.00041236063008227733
11224,0.0,0.00013848376642775336
395,0.0,0.0003289895911335516
1407,0.0,0.00017163413516269838
8871,0.0,0.00014343219645371878
157,0.0,0.00014909887149706583
11360,0.0,0.00013813419730882942
11598,0.0,0.00014293547224826034
1259,0.0,0.00015238160333205173
66,0.0,0.0001509138459877752
5588,0.0,0.0001415415092721632
1631,0.0,0.00037598767426329585
6929,0.0,0.00015391338724128595
8361,0.0,0.0004274795387564461
4466,0.0,0.00014092920311279278
11639,0.0,0.00014580788780134613
3573,0.0,0.00014089939604690853
8218,0.0,0.00013842577748716988
841,0.0,0.00014106611743645397
11540,0.0,0.0002850185639480483
4025,0.0,0.00013826715464088923
11654,0.0,0.00013984141244108408
10997,0.0,0.0001413781818952389
7326,0.0,0.00014922703918293146
896,0.0,0.00014319898156869257
11744,0.0,0.0001368502590568168
4042,0.0,0.0001522092367210629
11625,0.0,0.00014039342787619522
3646,0.0,0.00018132049872909037
7050,0.0,0.0001493033570342587
612,0.0,0.00021702582914424984
1126,0.0,0.00014944261682960018
11040,0.0,0.00014957947572143547
2205,0.0,0.00014554342805542386
6659,0.0,0.00014603840054101724
9258,0.0,0.00013965592592220087
10037,0.0,0.00014030961419655888
10534,0.0,0.00019455310200242883
1441,0.0,0.00017456854173941047
694,0.0,0.00014029912291817632
2889,0.0,0.0003447143607998237
6625,0.0,0.00014748012498977031
478,0.0,0.0002088433709282354
6073,0.0,0.0001561503942734428
11344,0.0,0.00019128219123585037
11175,0.0,0.00015130397666979385
11620,0.0,0.00014858500510578373
11216,0.0,0.0003634888086724133
11323,0.0,0.00014525651022896413
679,0.0,0.0001437739270804751
1941,0.0,0.00014257793622117373
11548,0.0,0.00014070924975009223
11457,0.0,0.00016041138942496936
10853,0.0,0.0001753632361148772
11873,0.0,0.0002233423802041742
8202,0.0,0.00013795219970817998
8729,0.0,0.00020284116822059605
11501,0.0,0.00019053490179882202
10237,0.0,0.00013974843730448782
11549,0.0,0.00013871217247384362
11876,0.0,0.00014586244833523804
441,0.0,0.00021202625526123617
1830,0.0,0.0001400115632672717
1420,0.0,0.00014138143322424917
11887,0.0,0.00015647220362074117
11710,0.0,0.0002255237076321051
11585,0.0,0.00013727970073265875
10128,0.0,0.00016289750491480407
