node,in-degree,out-degree,edge-count
12146,14.0,24.0,38.0
11332,87.0,50.0,137.0
10778,98.0,65.0,163.0
3233,75.0,46.0,121.0
6916,70.0,34.0,104.0
11775,40.0,43.0,83.0
7339,37.0,35.0,72.0
9834,5.0,1.0,6.0
11234,23.0,24.0,47.0
12071,2.0,1.0,3.0
8719,9.0,4.0,13.0
10085,25.0,11.0,36.0
1180,123.0,199.0,322.0
7952,102.0,6.0,108.0
2194,19.0,15.0,34.0
3435,54.0,67.0,121.0
2656,58.0,27.0,85.0
3996,23.0,40.0,63.0
2314,45.0,38.0,83.0
2986,2.0,3.0,5.0
4420,19.0,18.0,37.0
2987,2.0,0.0,2.0
4460,174.0,21.0,195.0
1623,55.0,62.0,117.0
193,39.0,41.0,80.0
4499,553.0,278.0,831.0
759,248.0,229.0,477.0
12427,39.0,67.0,106.0
999,2.0,0.0,2.0
1229,403.0,85.0,488.0
803,17.0,12.0,29.0
7897,4.0,4.0,8.0
7242,48.0,23.0,71.0
6279,139.0,161.0,300.0
5876,47.0,20.0,67.0
6980,379.0,416.0,795.0
6971,71.0,46.0,117.0
5556,56.0,14.0,70.0
12411,14.0,27.0,41.0
7869,79.0,40.0,119.0
6577,41.0,5.0,46.0
8256,14.0,22.0,36.0
1987,61.0,25.0,86.0
1138,127.0,51.0,178.0
10322,122.0,59.0,181.0
8060,1.0,0.0,1.0
7553,78.0,73.0,151.0
2266,13.0,11.0,24.0
12005,10.0,16.0,26.0
11242,40.0,30.0,70.0
4328,419.0,412.0,831.0
1911,20.0,14.0,34.0
1716,67.0,55.0,122.0
7568,14.0,15.0,29.0
12352,7.0,12.0,19.0
11161,85.0,47.0,132.0
9822,172.0,25.0,197.0
2000,65.0,15.0,80.0
2173,212.0,163.0,375.0
4341,454.0,497.0,951.0
2927,308.0,211.0,519.0
7126,7.0,2.0,9.0
4523,1111.0,1186.0,2297.0
8326,89.0,80.0,169.0
11304,1.0,0.0,1.0
9597,3.0,1.0,4.0
10923,1.0,0.0,1.0
2839,47.0,23.0,70.0
1156,610.0,299.0,909.0
2085,387.0,183.0,570.0
8336,149.0,88.0,237.0
4713,123.0,15.0,138.0
464,160.0,14.0,174.0
764,501.0,202.0,703.0
1151,182.0,37.0,219.0
3116,281.0,238.0,519.0
8913,103.0,55.0,158.0
2963,196.0,84.0,280.0
1991,60.0,60.0,120.0
7934,115.0,33.0,148.0
124,767.0,424.0,1191.0
358,594.0,927.0,1521.0
4252,44.0,53.0,97.0
7830,3.0,1.0,4.0
8315,31.0,28.0,59.0
1085,106.0,72.0,178.0
5859,59.0,35.0,94.0
5259,1.0,0.0,1.0
1212,128.0,129.0,257.0
302,67.0,25.0,92.0
9074,69.0,28.0,97.0
2804,65.0,20.0,85.0
3960,57.0,38.0,95.0
11570,54.0,14.0,68.0
6,82.0,175.0,257.0
615,102.0,57.0,159.0
3586,64.0,23.0,87.0
10191,24.0,15.0,39.0
11365,2.0,0.0,2.0
4696,1625.0,6647.0,8272.0
3237,728.0,3583.0,4311.0
3248,247.0,70.0,317.0
3778,118.0,48.0,166.0
7561,409.0,315.0,724.0
2071,50.0,17.0,67.0
6016,1.0,0.0,1.0
7320,59.0,3.0,62.0
4562,845.0,2123.0,2968.0
7153,30.0,10.0,40.0
3833,63.0,30.0,93.0
295,43.0,8.0,51.0
