node,in-degree,out-degree,edge-count
9735,268.0,0.0,268.0
2621,1024.0,0.0,1024.0
7302,454.0,0.0,454.0
2860,501.0,0.0,501.0
5992,352.0,0.0,352.0
641,133.0,0.0,133.0
10913,97.0,0.0,97.0
11903,157.0,0.0,157.0
10185,70.0,10.0,80.0
9793,145.0,0.0,145.0
11161,46.0,28.0,74.0
7335,701.0,0.0,701.0
10918,305.0,0.0,305.0
669,83.0,60.0,143.0
9458,306.0,0.0,306.0
10390,158.0,6.0,164.0
11681,115.0,0.0,115.0
8217,602.0,0.0,602.0
9703,208.0,0.0,208.0
1776,958.0,0.0,958.0
4936,599.0,0.0,599.0
7427,94.0,1.0,95.0
6176,564.0,0.0,564.0
360,482.0,0.0,482.0
10513,185.0,11.0,196.0
385,4.0,0.0,4.0
409,79.0,0.0,79.0
2674,946.0,1.0,947.0
11921,101.0,10.0,111.0
7570,747.0,0.0,747.0
2900,146.0,0.0,146.0
11088,56.0,0.0,56.0
1111,123.0,0.0,123.0
3497,1417.0,0.0,1417.0
9945,92.0,2.0,94.0
2449,1186.0,0.0,1186.0
1255,433.0,0.0,433.0
10373,271.0,0.0,271.0
527,767.0,0.0,767.0
9537,642.0,0.0,642.0
1226,439.0,0.0,439.0
10349,398.0,0.0,398.0
1613,639.0,0.0,639.0
5929,64.0,48.0,112.0
11530,78.0,1.0,79.0
11888,55.0,0.0,55.0
8017,179.0,1.0,180.0
3039,101.0,0.0,101.0
5024,57.0,12.0,69.0
9958,139.0,0.0,139.0
6491,300.0,0.0,300.0
3473,860.0,0.0,860.0
10923,152.0,0.0,152.0
11488,117.0,0.0,117.0
1067,460.0,0.0,460.0
2341,141.0,0.0,141.0
7722,147.0,0.0,147.0
11926,195.0,0.0,195.0
4783,26.0,1.0,27.0
10224,264.0,0.0,264.0
960,503.0,0.0,503.0
418,269.0,0.0,269.0
9612,173.0,0.0,173.0
8908,369.0,0.0,369.0
2298,250.0,0.0,250.0
10894,12.0,3.0,15.0
809,1169.0,0.0,1169.0
12005,237.0,4.0,241.0
11198,458.0,0.0,458.0
10795,84.0,4.0,88.0
4511,137.0,0.0,137.0
6139,95.0,0.0,95.0
9579,7.0,88.0,95.0
2318,334.0,0.0,334.0
6771,438.0,0.0,438.0
10682,21.0,2.0,23.0
4349,1471.0,0.0,1471.0
2577,35.0,19.0,54.0
10279,7.0,2.0,9.0
11915,121.0,1.0,122.0
11426,42.0,0.0,42.0
7500,239.0,0.0,239.0
12152,198.0,0.0,198.0
9093,145.0,1.0,146.0
909,188.0,0.0,188.0
