alliance_name,density,reciprocity
alliance2,0.0016835016835016834,0.4
alliance4,0.0,0.0
alliance5,0.0023378141437755697,0.25
alliance7,0.0,0.0
alliance8,0.024025974025974027,0.43243243243243246
alliance9,0.004967855055523086,0.7058823529411765
alliance10,0.0,0.0
alliance12,0.0,0.0
alliance14,0.05416666666666667,0.9230769230769231
alliance15,0.011111111111111112,0.0
alliance16,0.0106951871657754,0.16666666666666666
alliance18,0.011111111111111112,0.0
alliance19,0.014705882352941176,0.5
alliance20,0.02727272727272727,0.0
alliance22,0.0,0.0
alliance23,0.0050798258345428155,1.0
alliance24,0.01013277428371768,0.6206896551724138
alliance28,0.021739130434782608,0.6666666666666666
alliance30,0.00362844702467344,0.8
alliance31,0.013071895424836602,1.0
alliance32,0.0,0.0
alliance35,0.0022522522522522522,0.6666666666666666
alliance36,0.009427609427609427,0.6428571428571429
alliance38,0.0018796992481203006,0.3333333333333333
alliance39,0.02197802197802198,1.0
alliance42,0.00548780487804878,0.2222222222222222
alliance43,0.014903565166569257,0.8627450980392157
alliance44,0.015124016938898971,0.88
alliance45,0.007926829268292683,0.9230769230769231
alliance51,0.005194805194805195,0.625
alliance52,0.003676470588235294,0.0
alliance53,0.0,0.0
alliance54,0.0036231884057971015,1.0
alliance57,0.00423728813559322,0.9333333333333333
alliance59,0.0015856236786469344,0.6666666666666666
alliance69,0.008456659619450317,0.875
alliance73,0.017508417508417508,0.8076923076923077
alliance75,0.0,0.0
alliance81,0.009057971014492754,0.4
alliance82,0.005537098560354375,0.8
alliance83,0.0029239766081871343,0.0
alliance84,0.00202020202020202,0.5
alliance103,0.013734658094681473,0.2978723404255319
alliance106,0.03333333333333333,0.5714285714285714
alliance108,0.01098901098901099,1.0
alliance109,0.0,0.0
alliance114,0.0,0.0
alliance117,0.008757062146892656,0.8387096774193549
alliance123,0.005291005291005291,0.5
alliance131,0.0,0.0
alliance135,0.0,0.0
alliance137,0.0,0.0
alliance138,0.0,0.0
alliance142,0.0018115942028985507,0.0
alliance144,0.011904761904761904,0.2222222222222222
alliance146,0.004734848484848485,0.4
alliance147,0.007259528130671506,0.6666666666666666
alliance152,0.010520163646990065,0.6111111111111112
alliance155,0.00392156862745098,0.4
alliance160,0.0,0.0
alliance164,0.003003003003003003,0.5
alliance166,0.004761904761904762,0.0
alliance176,0.00641025641025641,0.0
alliance185,0.012307692307692308,0.25
alliance186,0.006894049346879536,0.631578947368421
alliance190,0.0030248033877797943,0.8
alliance199,0.010924369747899159,0.6153846153846154
alliance208,0.1111111111111111,0.2
