alliance_name,density,reciprocity
alliance2,0.006168359941944848,0.11764705882352941
alliance4,0.01098901098901099,1.0
alliance5,0.005805515239477504,0.375
alliance8,0.012121212121212121,0.7777777777777778
alliance9,0.005723905723905724,0.7058823529411765
alliance10,0.0,0.0
alliance12,0.022222222222222223,0.0
alliance16,0.006894049346879536,0.0
alliance23,0.013461538461538462,0.47619047619047616
alliance24,0.01269956458635704,0.22857142857142856
alliance28,0.014141414141414142,0.7142857142857143
alliance30,0.0,0.0
alliance31,0.08571428571428572,1.0
alliance35,0.0,0.0
alliance36,0.011180992313067784,0.1875
alliance38,0.004967855055523086,0.9411764705882353
alliance42,0.0064754856614246065,0.8571428571428571
alliance43,0.019491525423728815,0.6086956521739131
alliance44,0.014519056261343012,0.7916666666666666
alliance45,0.004301075268817204,1.0
alliance51,0.009433962264150943,0.37037037037037035
alliance54,0.0,0.0
alliance57,0.0053872053872053875,0.5
alliance59,0.014950166112956811,0.5925925925925926
alliance69,0.0,0.0
alliance73,0.013442431326709527,0.9130434782608695
alliance75,0.0,0.0
alliance81,0.007905138339920948,0.0
alliance82,0.005555555555555556,0.5714285714285714
alliance83,0.007352941176470588,1.0
alliance84,0.0033613445378151263,1.0
alliance103,0.0070134424313267095,0.16666666666666666
alliance108,0.0,0.0
alliance117,0.015082956259426848,0.9
alliance123,0.0039912917271407835,0.5454545454545454
alliance135,0.0,0.0
alliance137,0.0,0.0
alliance138,0.0,0.0
alliance142,0.0,0.0
alliance144,0.0022988505747126436,0.0
alliance146,0.002380952380952381,0.0
alliance147,0.009433962264150943,0.6666666666666666
alliance152,0.011396843950905903,0.5128205128205128
alliance164,0.0017421602787456446,0.6666666666666666
alliance185,0.003676470588235294,0.0
alliance186,0.004347826086956522,0.8888888888888888
alliance190,0.004545454545454545,0.8571428571428571
alliance199,0.009243697478991597,0.36363636363636365
alliance208,0.0,0.0
alliance235,0.005494505494505495,0.0
alliance254,0.0,0.0
alliance265,0.11363636363636363,0.5333333333333333
