alliance_name,density,reciprocity
alliance2,0.0030303030303030303,0.2222222222222222
alliance4,0.0,0.0
alliance5,0.004519774011299435,0.125
alliance8,0.020202020202020204,0.6333333333333333
alliance9,0.007070707070707071,0.5714285714285714
alliance10,0.0,0.0
alliance12,0.03333333333333333,0.6666666666666666
alliance16,0.002551020408163265,0.6666666666666666
alliance23,0.004251700680272109,0.8
alliance24,0.0027752081406105457,0.0
alliance28,0.018775510204081632,0.8695652173913043
alliance30,0.005847953216374269,1.0
alliance31,0.027472527472527472,0.8
alliance35,0.0,0.0
alliance36,0.007928118393234672,0.6666666666666666
alliance38,0.003798947983635301,0.6153846153846154
alliance42,0.006274509803921568,0.625
alliance43,0.020455873758036237,0.8
alliance44,0.017796610169491526,0.9206349206349206
alliance45,0.010344827586206896,0.6666666666666666
alliance51,0.01282051282051282,0.29411764705882354
alliance54,0.0,0.0
alliance57,0.008345428156748911,0.782608695652174
alliance59,0.009513742071881607,0.5555555555555556
alliance69,0.0,0.0
alliance73,0.014903565166569257,0.8235294117647058
alliance81,0.006493506493506494,0.0
alliance82,0.007056451612903226,0.8571428571428571
alliance83,0.0,0.0
alliance84,0.011083743842364532,0.6666666666666666
alliance103,0.02117362371445856,0.2
alliance108,0.0,0.0
alliance117,0.018282312925170068,0.8837209302325582
alliance123,0.000974025974025974,0.6666666666666666
alliance135,0.0,0.0
alliance137,0.0,0.0
alliance138,0.0,0.0
alliance142,0.0,0.0
alliance144,0.01455026455026455,0.7272727272727273
alliance146,0.004201680672268907,0.0
alliance147,0.00942684766214178,0.56
alliance152,0.007467532467532467,0.9565217391304348
alliance164,0.0,0.0
alliance185,0.02727272727272727,0.0
alliance186,0.015942028985507246,0.9090909090909091
alliance190,0.01038961038961039,0.4375
alliance199,0.01217948717948718,0.5263157894736842
alliance235,0.007575757575757576,0.0
alliance254,0.0,0.0
alliance287,0.03333333333333333,0.2857142857142857
