alliance_name,density,reciprocity
alliance2,0.01038961038961039,0.4375
alliance4,0.0,0.0
alliance5,0.003672316384180791,0.15384615384615385
alliance8,0.009415584415584415,0.8275862068965517
alliance9,0.006734006734006734,0.8
alliance10,0.0,0.0
alliance12,0.044444444444444446,0.5
alliance16,0.0021770682148040637,0.6666666666666666
alliance23,0.013356562137049941,0.782608695652174
alliance24,0.0025399129172714078,0.8571428571428571
alliance28,0.02878787878787879,0.9473684210526315
alliance30,0.0,0.0
alliance31,0.047619047619047616,1.0
alliance35,0.0,0.0
alliance36,0.005939902166317261,0.8235294117647058
alliance38,0.0054446460980036296,0.8888888888888888
alliance42,0.005098039215686275,0.15384615384615385
alliance43,0.00903954802259887,0.9375
alliance44,0.008192090395480226,0.6896551724137931
alliance45,0.014942528735632184,0.3076923076923077
alliance51,0.003393665158371041,0.8888888888888888
alliance54,0.004761904761904762,0.0
alliance57,0.004901960784313725,0.7692307692307693
alliance59,0.0040650406504065045,0.5714285714285714
alliance69,0.0,0.0
alliance73,0.019661222020568664,0.6461538461538462
alliance81,0.001976284584980237,0.0
alliance82,0.002380952380952381,0.6666666666666666
alliance83,0.0,0.0
alliance84,0.002840909090909091,0.0
alliance103,0.006049606775559589,0.4
alliance108,0.0,0.0
alliance117,0.015306122448979591,0.8888888888888888
alliance123,0.005723905723905724,0.9411764705882353
alliance135,0.0,0.0
alliance137,0.0014245014245014246,0.0
alliance138,0.0,0.0
alliance142,0.0,0.0
alliance144,0.0064516129032258064,0.3333333333333333
alliance146,0.0,0.0
alliance147,0.00725689404934688,0.8
alliance152,0.007407407407407408,1.0
alliance164,0.005128205128205128,0.75
alliance185,0.0125,0.6666666666666666
alliance186,0.00676328502415459,0.8571428571428571
alliance190,0.006265664160401002,0.9
alliance199,0.009009009009009009,0.6666666666666666
alliance208,0.06818181818181818,0.0
alliance235,0.005494505494505495,0.0
alliance254,0.0,0.0
alliance265,0.08333333333333333,0.5454545454545454
