alliance_name,density,reciprocity
alliance2,0.007142857142857143,0.7272727272727273
alliance4,0.0,0.0
alliance5,0.002506265664160401,0.25
alliance8,0.014901960784313726,0.8421052631578947
alliance9,0.008672699849170438,0.782608695652174
alliance10,0.003676470588235294,0.0
alliance12,0.011111111111111112,0.0
alliance16,0.003381642512077295,0.0
alliance23,0.011479591836734694,0.4444444444444444
alliance24,0.006012950971322849,0.46153846153846156
alliance28,0.022448979591836733,0.6909090909090909
alliance30,0.0,0.0
alliance31,0.04395604395604396,1.0
alliance35,0.0,0.0
alliance36,0.0021141649048625794,1.0
alliance38,0.005084745762711864,0.8888888888888888
alliance42,0.004432624113475178,0.2
alliance43,0.017846339987900785,0.9830508474576272
alliance44,0.019491525423728815,0.6376811594202898
alliance45,0.008045977011494253,0.8571428571428571
alliance51,0.004147812971342383,0.5454545454545454
alliance54,0.0,0.0
alliance57,0.014150943396226415,0.41025641025641024
alliance59,0.006644518272425249,0.6666666666666666
alliance69,0.011111111111111112,0.0
alliance73,0.02768361581920904,0.6530612244897959
alliance81,0.0021645021645021645,0.0
alliance82,0.0012315270935960591,0.0
alliance83,0.0,0.0
alliance84,0.008547008547008548,0.3333333333333333
alliance103,0.013309134906231096,0.18181818181818182
alliance108,0.0,0.0
alliance117,0.01403061224489796,0.9090909090909091
alliance123,0.00551948051948052,0.9411764705882353
alliance135,0.0,0.0
alliance137,0.0,0.0
alliance138,0.0,0.0
alliance142,0.007352941176470588,0.0
alliance144,0.0049261083743842365,0.5
alliance146,0.004201680672268907,0.4
alliance147,0.009071117561683599,0.88
alliance152,0.012337662337662338,0.7894736842105263
alliance164,0.0,0.0
alliance185,0.0,0.0
alliance186,0.008788159111933395,0.631578947368421
alliance190,0.008771929824561403,0.7142857142857143
alliance199,0.010796221322537112,0.5
alliance235,0.011111111111111112,0.0
alliance254,0.0,0.0
alliance287,0.015810276679841896,0.5
alliance290,0.044444444444444446,0.0
