alliance_name,density,reciprocity
alliance2,0.003246753246753247,0.8
alliance4,0.0,0.0
alliance5,0.0032144944476914087,0.18181818181818182
alliance8,0.014478114478114479,0.6046511627906976
alliance9,0.005050505050505051,0.26666666666666666
alliance10,0.0,0.0
alliance12,0.05555555555555555,0.8
alliance16,0.0027450980392156863,0.2857142857142857
alliance23,0.01020408163265306,0.48
alliance24,0.004489795918367347,0.5454545454545454
alliance28,0.01950354609929078,0.8181818181818182
alliance30,0.0,0.0
alliance31,0.0380952380952381,1.0
alliance35,0.0,0.0
alliance36,0.01081239041496201,0.5945945945945946
alliance38,0.005325814536340852,0.8235294117647058
alliance42,0.0035460992907801418,0.25
alliance43,0.01751412429378531,0.5483870967741935
alliance44,0.008757062146892656,0.6451612903225806
alliance45,0.021839080459770115,0.631578947368421
alliance51,0.01088534107402032,0.26666666666666666
alliance54,0.0,0.0
alliance57,0.007918552036199095,0.9523809523809523
alliance59,0.009413067552602437,0.5882352941176471
alliance69,0.0,0.0
alliance73,0.012844611528822054,0.8292682926829268
alliance81,0.010822510822510822,0.4
alliance82,0.007936507936507936,1.0
alliance83,0.0,0.0
alliance84,0.007526881720430108,0.2857142857142857
alliance103,0.006578947368421052,0.09523809523809523
alliance108,0.0,0.0
alliance117,0.008503401360544218,0.9
alliance123,0.00551948051948052,0.8235294117647058
alliance135,0.0,0.0
alliance137,0.0,0.0
alliance138,0.0,0.0
alliance142,0.003676470588235294,0.0
alliance144,0.0034482758620689655,0.6666666666666666
alliance146,0.0,0.0
alliance147,0.011611030478955007,0.75
alliance152,0.018506493506493506,0.5964912280701754
alliance164,0.0012315270935960591,0.0
alliance185,0.0,0.0
alliance186,0.011111111111111112,0.6956521739130435
alliance190,0.012531328320802004,0.4
alliance199,0.005398110661268556,0.5
alliance208,0.08333333333333333,0.0
alliance235,0.01282051282051282,0.0
alliance254,0.0,0.0
