alliance_name,density,reciprocity
alliance2,0.00202020202020202,1.0
alliance4,0.014285714285714285,0.6666666666666666
alliance5,0.0015664160401002505,0.0
alliance8,0.00551948051948052,0.8235294117647058
alliance9,0.004967855055523086,0.35294117647058826
alliance10,0.0,0.0
alliance12,0.007575757575757576,0.0
alliance16,0.005747126436781609,0.4
alliance18,0.011111111111111112,0.0
alliance19,0.029411764705882353,0.75
alliance20,0.022222222222222223,0.0
alliance22,0.0,0.0
alliance23,0.003770739064856712,1.0
alliance24,0.0070134424313267095,0.5833333333333334
alliance28,0.02543940795559667,0.4727272727272727
alliance30,0.004524886877828055,1.0
alliance31,0.014705882352941176,1.0
alliance32,0.0,0.0
alliance35,0.0015015015015015015,1.0
alliance36,0.0030303030303030303,0.8888888888888888
alliance38,0.0018148820326678765,1.0
alliance39,0.01098901098901099,1.0
alliance42,0.0022148394241417496,0.5
alliance43,0.019579193454120396,0.6268656716417911
alliance44,0.013442431326709527,0.8260869565217391
alliance45,0.010452961672473868,0.3333333333333333
alliance51,0.003770739064856712,0.8
alliance52,0.003676470588235294,0.0
alliance53,0.0,0.0
alliance54,0.0,0.0
alliance57,0.0020455873758036236,0.5714285714285714
alliance59,0.0047568710359408035,0.6666666666666666
alliance68,0.0,0.0
alliance69,0.012077294685990338,0.96
alliance72,0.0,0.0
alliance73,0.022988505747126436,0.7894736842105263
alliance75,0.0,0.0
alliance81,0.005434782608695652,0.0
alliance82,0.009146341463414634,0.9333333333333333
alliance83,0.008771929824561403,0.0
alliance84,0.0011074197120708748,0.0
alliance103,0.00480225988700565,0.47058823529411764
alliance106,0.023809523809523808,0.8
alliance108,0.0,0.0
alliance109,0.0,0.0
alliance114,0.0,0.0
alliance117,0.0058445353594389245,0.9
alliance123,0.0049261083743842365,0.5
alliance131,0.0,0.0
alliance135,0.0,0.0
alliance137,0.001075268817204301,0.0
alliance138,0.0,0.0
alliance142,0.003952569169960474,0.0
alliance144,0.009852216748768473,0.5
alliance146,0.008403361344537815,0.2
alliance147,0.006578947368421052,0.7619047619047619
alliance152,0.007259528130671506,1.0
alliance155,0.004625346901017576,0.8
alliance160,0.0,0.0
alliance164,0.007926829268292683,0.7692307692307693
alliance166,0.0,0.0
alliance176,0.0,0.0
alliance185,0.004273504273504274,0.6666666666666666
alliance186,0.015965166908563134,0.4090909090909091
alliance190,0.005260081823495032,0.7777777777777778
alliance199,0.01764705882352941,0.6666666666666666
alliance208,0.11818181818181818,0.3076923076923077
alliance235,0.0,0.0
