alliance_name,density,reciprocity
alliance2,0.0024198427102238356,1.0
alliance4,0.009523809523809525,0.0
alliance5,0.003446115288220551,0.18181818181818182
alliance8,0.019736842105263157,0.8253968253968254
alliance9,0.0024198427102238356,0.75
alliance10,0.0,0.0
alliance12,0.05303030303030303,0.5714285714285714
alliance16,0.01847290640394089,0.5333333333333333
alliance18,0.011111111111111112,0.0
alliance19,0.022058823529411766,0.6666666666666666
alliance20,0.022222222222222223,0.0
alliance22,0.0,0.0
alliance23,0.005279034690799397,1.0
alliance24,0.00514216575922565,0.8235294117647058
alliance28,0.019888991674375578,0.5116279069767442
alliance30,0.0015151515151515152,0.6666666666666666
alliance31,0.014705882352941176,1.0
alliance32,0.0,0.0
alliance35,0.0022522522522522522,0.6666666666666666
alliance36,0.003367003367003367,0.8
alliance38,0.0054446460980036296,0.8888888888888888
alliance39,0.0,0.0
alliance42,0.0005537098560354374,0.0
alliance43,0.020748100526008183,0.704225352112676
alliance44,0.010451977401129943,0.918918918918919
alliance45,0.012195121951219513,0.38095238095238093
alliance51,0.0047138047138047135,0.7142857142857143
alliance52,0.003676470588235294,0.0
alliance54,0.005847953216374269,0.0
alliance57,0.007627118644067797,0.7407407407407407
alliance59,0.003171247357293869,1.0
alliance68,0.0,0.0
alliance69,0.0064754856614246065,0.8571428571428571
alliance72,0.0,0.0
alliance73,0.018451300665456746,0.8852459016393442
alliance75,0.005494505494505495,0.0
alliance81,0.0,0.0
alliance82,0.0029036004645760743,0.8
alliance83,0.005847953216374269,1.0
alliance84,0.009146341463414634,0.6666666666666666
alliance103,0.005552308591466978,0.21052631578947367
alliance106,0.01904761904761905,1.0
alliance108,0.0,0.0
alliance109,0.0,0.0
alliance114,0.0,0.0
alliance117,0.0072055137844611525,0.6956521739130435
alliance123,0.0032258064516129032,0.6666666666666666
alliance131,0.0,0.0
alliance135,0.005263157894736842,0.0
alliance137,0.0,0.0
alliance138,0.0,0.0
alliance142,0.0,0.0
alliance144,0.013546798029556651,0.36363636363636365
alliance146,0.009243697478991597,0.5454545454545454
alliance147,0.005952380952380952,0.42105263157894735
alliance152,0.011363636363636364,0.8571428571428571
alliance155,0.00909090909090909,0.2222222222222222
alliance160,0.0,0.0
alliance164,0.0006747638326585695,0.0
alliance166,0.0,0.0
alliance176,0.0,0.0
alliance185,0.010582010582010581,0.5
alliance186,0.021407837445573296,0.3050847457627119
alliance190,0.005367231638418079,0.8421052631578947
alliance199,0.012605042016806723,0.6666666666666666
alliance208,0.15151515151515152,0.3
alliance235,0.0,0.0
