node,in-degree,out-degree,edge-count
8244,920,0,920
10528,1014,1,1015
6591,279,69,348
10705,588,0,588
2346,1261,9,1270
9376,625,0,625
10234,710,0,710
493,422,855,1277
5883,748,0,748
9731,1016,0,1016
10113,1863,0,1863
12485,50,0,50
6742,1137,0,1137
2185,420,5,425
10584,223,3,226
11386,422,0,422
12403,119,0,119
12192,122,413,535
11081,634,0,634
12512,33,0,33
11662,562,0,562
6034,7,1610,1617
4912,1644,0,1644
12329,50,23,73
8531,402,22,424
4600,636,15,651
11930,481,0,481
11830,250,0,250
10020,162,0,162
3310,432,0,432
10232,151,7,158
11741,390,0,390
8482,104,0,104
11114,53,0,53
11687,105,0,105
10309,97,0,97
11640,179,0,179
11251,164,0,164
11498,153,0,153
11627,124,0,124
11862,114,0,114
10155,165,0,165
11833,123,0,123
10215,168,0,168
11470,183,0,183
11726,154,0,154
10841,96,0,96
11199,69,0,69
11630,135,0,135
9241,198,0,198
10487,122,0,122
11440,66,0,66
11980,75,0,75
10558,101,0,101
10813,120,0,120
11704,158,0,158
8986,103,0,103
10989,70,0,70
11794,331,0,331
11229,130,0,130
11779,128,0,128
10663,121,0,121
11712,129,0,129
11960,167,0,167
11097,162,0,162
10512,78,0,78
10868,100,0,100
11016,179,0,179
10404,401,0,401
11079,136,0,136
4247,140,0,140
11786,143,0,143
10950,107,0,107
10329,111,0,111
11000,418,0,418
10363,1194,0,1194
11776,61,0,61
11401,53,0,53
11431,53,0,53
11626,63,0,63
11557,178,0,178
11839,42,0,42
11532,58,0,58
6660,132,0,132
11222,160,0,160
11193,132,0,132
11432,118,0,118
11589,149,0,149
10924,628,0,628
11406,106,0,106
11477,83,0,83
10642,135,0,135
11442,99,0,99
10873,72,0,72
11063,191,0,191
10144,77,0,77
11327,142,0,142
11492,117,0,117
11951,21,0,21
11803,110,0,110
11345,114,0,114
11285,100,0,100
11812,123,0,123
11167,99,0,99
10031,107,0,107
10830,273,0,273
11121,94,0,94
11281,83,0,83
11834,42,0,42
11895,19,0,19
11975,30,0,30
11852,44,0,44
11954,36,0,36
8870,50,0,50
11596,5,703,708
11838,250,0,250
11760,70,0,70
11350,33,0,33
7859,133,49,182
10367,134,2806,2940
4707,279,34,313
8524,73,0,73
6214,6,118,124
8936,1164,35,1199
6404,608,9,617
8116,200,0,200
11634,272,5,277
10803,315,1746,2061
5483,9,550,559
8763,8,1348,1356
10681,47,0,47
9832,569,1,570
12047,455,0,455
11905,136,0,136
12097,80,0,80
11231,354,0,354
8323,454,0,454
11856,73,0,73
11859,464,0,464
9863,46,0,46
12093,440,0,440
5660,596,0,596
5324,119,16,135
12124,233,0,233
9091,6,355,361
11067,68,0,68
12358,41,3,44
3630,11,159,170
12378,60,0,60
1376,12,160,172
9320,418,0,418
7839,49,11,60
12293,60,0,60
10572,181,0,181
11959,115,0,115
9800,728,0,728
9368,287,0,287
11605,35,0,35
8273,37,0,37
11100,41,0,41
11379,128,0,128
6340,19,79,98
9054,201,8,209
8829,65,0,65
7692,98,42,140
3891,117,1,118
5332,874,0,874
6772,407,0,407
9389,28,283,311
9135,21,10,31
11594,197,0,197
2117,23,1097,1120
5262,110,0,110
10977,23,65,88
11893,195,0,195
4843,2,52,54
12502,6,0,6
9163,2,217,219
124,9,4760,4769
184,83,22,105
46,68,22,90
93,21,871,892
381,403,1,404
7342,143,9,152
673,234,0,234
11892,34,0,34
3706,870,16,886
7026,7,56,63
1876,225,14,239
218,36,0,36
1837,4,575,579
4403,17,67,84
720,400,56,456
2967,31,44,75
849,68,1,69
19,48,39,87
521,102,2142,2244
8517,16,1376,1392
8406,14,453,467
151,9,26,35
1175,3,41,44
1258,10,106,116
4902,6,48,54
4821,519,18,537
3008,16,101,117
2182,1,0,1
8813,27,0,27
5959,46,5,51
1100,54,36,90
3179,764,110,874
4730,167,0,167
10461,8,561,569
439,463,4,467
3596,135,0,135
6868,30,57,87
8693,6,145,151
4323,79,528,607
256,84,5,89
502,34,2,36
60,3,0,3
284,25,0,25
321,415,115,530
51,3,1,4
1155,24,277,301
15,4,56,60
10452,2,389,391
292,51,72,123
12612,3,0,3
6305,96,11,107
4715,69,0,69
5489,57,0,57
10888,40,0,40
10874,26,0,26
12494,3,367,370
12122,244,0,244
12312,232,2,234
12273,210,0,210
12313,33,105,138
12453,38,0,38
12362,32,18,50
11603,167,0,167
12423,34,0,34
1499,106,98,204
1801,11,92,103
4001,156,46,202
4420,36,5,41
2656,59,0,59
4,90,140,230
1224,142,0,142
2230,3,11,14
183,62,0,62
7553,252,87,339
3435,60,0,60
4926,142,26,168
2144,29,0,29
2258,7,156,163
3996,157,1,158
1925,15,680,695
1688,13,6527,6540
2194,14,13,27
3599,11,51,62
3165,4,233,237
5125,6,87,93
4891,6,61,67
1324,5,102,107
7242,207,0,207
2145,10,501,511
6097,1,5654,5655
4415,260,25,285
9097,507,0,507
5774,1327,0,1327
9192,223,0,223
8047,1498,0,1498
12006,212,40,252
11991,170,4,174
11343,259,0,259
5047,71,0,71
10822,176,0,176
9425,492,1,493
6304,770,0,770
3557,207,0,207
2676,716,0,716
10823,157,2,159
10242,170,0,170
11346,68,3,71
10270,1844,0,1844
12143,56,24,80
6480,132,0,132
10177,353,0,353
7868,613,0,613
11698,542,2,544
11514,115,3,118
9865,244,0,244
3542,136,23,159
9362,393,2,395
8134,592,0,592
7973,17,0,17
7303,166,0,166
12405,6,0,6
9313,192,5,197
10258,101,0,101
8387,147,2,149
6654,470,0,470
10751,121,0,121
6496,339,7,346
9347,111,25,136
8321,154,10,164
5882,203,64,267
7908,461,0,461
6824,191,3,194
10776,100,74,174
4588,32,3,35
11012,637,0,637
8486,575,0,575
9374,25,0,25
11597,288,0,288
11405,438,0,438
6815,269,0,269
7986,29,108,137
4452,332,0,332
8644,430,0,430
11316,18,0,18
4594,133,1,134
9935,60,0,60
8149,48,3,51
10437,71,2,73
10133,72,27,99
8041,227,0,227
6495,63,89,152
9137,15,1,16
5214,158,4,162
4506,32,180,212
9782,506,181,687
3858,45,7,52
12233,69,4,73
9219,3,65,68
12065,33,19,52
12035,72,738,810
12106,153,2,155
10864,192,0,192
8088,57,0,57
12162,34,0,34
9722,14,0,14
5090,174,0,174
7673,26,73,99
4541,12,388,400
11026,86,1,87
1743,85,0,85
10355,24,674,698
9235,7,468,475
6640,23,1104,1127
2608,30,1046,1076
8912,209,0,209
5760,303,0,303
2726,933,0,933
9417,245,4,249
7473,457,0,457
2419,400,0,400
8213,9,4639,4648
9194,19,44,63
3173,4,153,157
9546,380,0,380
6160,101,0,101
6443,6,247,253
7318,190,2,192
5737,99,0,99
6560,15,134,149
5784,2,94,96
6997,17,821,838
5885,65,123,188
11977,14,0,14
1652,19,315,334
2325,839,0,839
2055,833,0,833
401,580,0,580
11309,331,0,331
3163,199,0,199
8503,339,0,339
7138,164,10,174
6008,60,0,60
9798,40,6,46
9187,113,0,113
3409,22,19,41
7299,235,0,235
6102,3,7,10
6879,73,0,73
7320,161,14,175
9804,119,961,1080
4496,15,100,115
3467,105,0,105
7295,151,0,151
2839,132,115,247
7763,10,18,28
1859,13,83,96
3502,65,1,66
3634,109,4,113
3592,26,0,26
6451,112,64,176
5859,9,4,13
4499,3,156,159
282,75,2365,2440
968,19,0,19
2921,12,0,12
6222,13,317,330
5139,185,0,185
6467,343,18,361
3995,129,26,155
5574,10,89,99
6054,187,1,188
12375,25,0,25
8058,54,10,64
11650,74,51,125
3492,156,0,156
1008,70,4,74
1342,1,33,34
1114,22,80,102
597,72,1922,1994
2897,2,1367,1369
1443,10,0,10
1124,11,53,64
1323,5,107,112
1225,10,640,650
11849,502,0,502
12504,53,0,53
11581,69,8,77
12462,14,0,14
12307,59,0,59
12488,34,0,34
3501,39,3541,3580
12281,9,22,31
2387,128,10,138
2435,99,2,101
10470,57,33,90
2617,38,0,38
5111,53,0,53
3086,31,61,92
12319,114,0,114
1151,10,623,633
10491,43,3,46
7826,18,4,22
3948,35,183,218
2607,23,7,30
1154,22,0,22
2135,97,41,138
1725,129,2,131
3279,9,124,133
12140,20,4,24
12024,189,35,224
12354,26,13,39
11933,55,0,55
12631,15,0,15
451,238,5,243
628,789,100,889
817,546,0,546
3439,756,2,758
8938,74,12,86
10126,276,3,279
1368,439,0,439
354,496,55,551
972,76,393,469
581,241,0,241
1250,169,145,314
3250,81,5,86
8894,124,7,131
10142,89,0,89
9810,14,0,14
672,324,0,324
6294,163,0,163
332,72,35,107
649,8,74,82
4382,99,130,229
11085,77,304,381
95,19,63,82
7594,175,0,175
1733,275,0,275
4775,30,0,30
476,17,105,122
3494,10,8,18
913,143,18,161
9102,26,341,367
10570,9,1,10
1849,5,87,92
2173,5,150,155
5795,14,193,207
8561,15,424,439
399,20,783,803
1044,10,293,303
6413,8,53,61
2375,298,2,300
5353,51,5062,5113
557,146,44,190
760,28,1097,1125
1995,160,2,162
658,9,0,9
9948,46,36,82
624,6,3041,3047
10071,1,39,40
1159,14,271,285
932,10,3,13
7376,30,0,30
1857,9,26,35
4857,3,462,465
616,156,18,174
5071,4,1,5
10077,1,0,1
464,21,27,48
552,298,9,307
1501,7,0,7
10070,21,0,21
6479,2,58,60
4622,24,5599,5623
11363,198,0,198
9845,40,0,40
6653,233,7,240
1962,15,690,705
2815,110,8,118
7336,454,0,454
10228,50,72,122
883,57,60,117
9700,163,623,786
2292,6,96,102
5863,88,3,91
12571,19,0,19
12227,8,3,11
12503,16,0,16
12169,26,0,26
12198,27,0,27
12311,1,5,6
12039,7,0,7
12355,109,0,109
12482,32,0,32
12327,18,699,717
12490,9,0,9
6878,224,0,224
12309,60,10,70
12396,71,0,71
5091,116,0,116
12418,3,0,3
12074,82,0,82
12343,106,279,385
12222,65,0,65
12323,37,0,37
12363,19,0,19
10556,458,0,458
1018,554,26,580
12145,102,13,115
12324,13,0,13
12427,48,3,51
12452,61,11,72
12515,72,14,86
11769,5,7,12
12460,21,0,21
12473,46,11,57
12601,29,0,29
12593,35,0,35
12554,11,0,11
12168,46,0,46
12251,47,0,47
12547,11,85,96
12521,5,0,5
12004,59,1,60
12492,17,131,148
12085,184,0,184
12104,154,0,154
12133,47,6,53
12310,29,0,29
12374,30,165,195
10360,168,0,168
12179,77,0,77
12568,8,0,8
11860,15,25,40
12372,6,0,6
12590,12,3,15
3957,1,185,186
6832,62,0,62
6281,87,7,94
11591,141,12,153
6539,34,6,40
8832,12,17,29
6246,31,2,33
6980,53,9,62
6279,165,12,177
11817,23,6,29
10944,35,99,134
9155,1,847,848
4172,326,2,328
8190,496,58,554
9002,617,0,617
10675,932,1,933
11533,52,1,53
10464,229,0,229
8905,151,0,151
9431,8,0,8
9937,16,0,16
10291,147,6,153
11897,61,0,61
9927,327,0,327
6669,4,71,75
6807,471,0,471
11519,12,0,12
8648,61,33,94
8806,4,17319,17323
9285,267,0,267
7680,314,0,314
11496,1449,0,1449
11768,306,0,306
3485,740,0,740
8265,188,43,231
3261,355,0,355
10904,419,0,419
3882,405,0,405
6262,303,0,303
6684,1564,0,1564
6846,343,0,343
3766,119,0,119
10025,236,0,236
9866,129,0,129
6547,113,16,129
5403,229,0,229
10206,86,0,86
9378,246,0,246
8386,214,0,214
5128,127,0,127
10181,54,0,54
5852,450,0,450
3853,969,0,969
6730,20,43,63
7598,260,0,260
6685,17,74,91
9879,4,178,182
9335,7,210,217
4391,33,1,34
11415,185,0,185
3811,105,0,105
9330,34,72,106
5844,10,102,112
764,8,1770,1778
10650,8,1681,1689
7931,141,33,174
8969,101,0,101
11217,261,0,261
9542,473,0,473
9141,28,1,29
9279,16,33,49
10648,97,0,97
9110,52,3,55
11420,48,0,48
7829,133,0,133
7267,9,0,9
5116,203,0,203
12331,98,0,98
12254,141,13,154
12194,275,0,275
7126,58,1,59
12407,16,0,16
12410,22,0,22
10791,48,44,92
8295,62,1,63
12417,123,0,123
12275,46,0,46
12442,64,0,64
12294,115,1,116
12278,40,0,40
12283,183,0,183
12364,21,0,21
12197,43,0,43
12379,11,0,11
10251,86,16,102
12216,74,0,74
12349,30,0,30
12086,101,7,108
12350,12,0,12
12381,80,0,80
12345,45,4,49
12277,30,0,30
12267,64,10,74
12380,29,0,29
12348,11,0,11
12298,23,0,23
12361,20,0,20
6245,93,0,93
9480,718,0,718
11518,491,0,491
11792,107,0,107
12018,287,0,287
11820,293,0,293
12175,15,0,15
10374,134,0,134
12101,77,0,77
12213,41,0,41
12118,256,2,258
4482,5,22,27
12128,20,60,80
12172,17,0,17
12225,25,0,25
11781,81,0,81
12186,22,0,22
2973,53,0,53
12202,182,0,182
11452,71,5,76
12471,16,610,626
12498,98,0,98
12338,45,38,83
12406,13,18,31
12264,23,0,23
12268,16,0,16
12161,21,0,21
12282,18,4,22
12185,23,0,23
3687,478,0,478
12114,178,0,178
12300,76,0,76
1809,20,0,20
11133,21,1,22
12291,73,0,73
12315,9,0,9
11850,68,0,68
11914,242,0,242
12242,41,0,41
7801,249,0,249
11320,81,0,81
12496,6,0,6
12497,28,0,28
12491,24,0,24
12394,4,0,4
12239,22,4,26
11614,172,0,172
12391,2,0,2
12621,27,0,27
12615,17,0,17
12352,26,9,35
11340,51,0,51
11934,23,15,38
12131,48,0,48
7327,67,0,67
11904,75,0,75
11947,10,0,10
11996,94,0,94
12148,20,0,20
10660,28,0,28
12478,31,0,31
9544,64,34,98
2085,6,291,297
12627,14,0,14
8303,9,114,123
3921,2,1,3
8961,2,816,818
7601,456,0,456
8928,3,276,279
4722,60,116,176
11102,5,0,5
8013,4,2675,2679
4197,272,92,364
10019,8,46,54
4747,82,2,84
10064,78,20,98
4795,82,0,82
4615,47,2,49
9611,412,0,412
5853,611,0,611
10484,124,57,181
11537,75,8,83
10889,36,9,45
9664,54,92,146
5361,232,2,234
2984,139,27,166
4666,68,4,72
11559,60,4,64
8751,389,15,404
8581,28,0,28
12089,8,0,8
9059,563,0,563
7694,22,0,22
5673,512,0,512
4763,37,0,37
3203,11,8,19
4194,58,0,58
3092,104,4,108
7419,313,0,313
11062,29,1,30
7252,283,0,283
11441,4,126,130
2925,23,13,36
2359,25,3350,3375
1942,185,6,191
9056,204,0,204
6926,161,0,161
7023,74,0,74
8397,2,607,609
12553,5,0,5
7997,38,1,39
5615,30,1,31
8709,17,0,17
12236,53,18,71
7713,31,0,31
10216,251,40,291
11017,146,2,148
10521,2,19,21
9812,3,11,14
7634,1,4,5
12009,1,20,21
4574,87,207,294
11584,16,19,35
2114,41,3,44
2064,4,0,4
8457,1181,0,1181
11049,17,39,56
9653,12,52,64
520,2,64,66
6849,181,22,203
12191,10,0,10
12474,93,0,93
10043,193,0,193
6348,483,1,484
3582,9,0,9
5312,11,82,93
3886,25,15,40
4377,8,2975,2983
1383,41,12,53
11059,1,894,895
11061,42,0,42
2747,613,1,614
2247,891,10,901
10984,56,0,56
6037,50,0,50
3740,22,35,57
2873,1,51,52
7454,34,264,298
3164,4,423,427
6985,433,84,517
2123,9,1290,1299
7737,40,0,40
7475,13,0,13
4311,160,132,292
3104,12,393,405
4000,2,203,205
11966,5,0,5
11946,5,0,5
11836,7,0,7
11056,54,0,54
11467,55,0,55
11696,54,0,54
11384,82,0,82
11906,1,0,1
9911,39,0,39
11486,58,0,58
11913,114,0,114
11964,279,0,279
1863,3,121,124
2171,32,1,33
6230,52,0,52
2342,15,3,18
4916,3,3437,3440
2600,50,0,50
8514,34,0,34
6871,28,2,30
4412,61,281,342
2857,5,13,18
7744,2,0,2
9981,22,4,26
6743,14,0,14
10886,2,176,178
12606,80,5,85
11244,106,0,106
11795,9,22,31
3067,135,1,136
12288,30,2,32
306,58,210,268
2459,32,27,59
5858,118,23,141
3534,14,1,15
6080,24,39,63
2138,93,0,93
6957,6,286,292
6096,8,0,8
3954,848,0,848
4182,12,46,58
11986,174,0,174
804,21,2520,2541
775,23,127,150
4163,125,24,149
2004,5,0,5
398,70,37,107
2328,14,2,16
2208,1,57,58
1490,5,439,444
9919,81,11,92
5628,111,2727,2838
3626,32,0,32
2694,97,26,123
4457,86,0,86
2082,20,14,34
8567,454,65,519
5368,4,122,126
9505,120,55,175
2388,50,0,50
2074,44,8,52
5629,58,7,65
10849,254,19,273
7564,29,0,29
6187,42,1057,1099
6371,114,2648,2762
5579,9,682,691
7434,10,140,150
10914,6,21,27
7652,6,9,15
8574,101,127,228
9944,354,0,354
10638,145,0,145
10112,175,0,175
3237,10,233,243
3587,43,0,43
8593,2,0,2
10898,24,37,61
9273,3,9,12
10633,9,2,11
10697,49,1,50
12203,244,26,270
8898,6,397,403
3077,37,21,58
4676,17,102,119
6679,2,191,193
11469,31,582,613
10696,43,2,45
10670,40,16,56
7970,29,109,138
7998,98,13,111
1338,2,110,112
4016,4,1119,1123
408,28,871,899
8057,248,10,258
6513,39,0,39
6081,235,10,245
8657,4,474,478
10981,39,168,207
8555,116,0,116
944,136,8,144
7249,21,188,209
8624,110,3,113
8715,285,0,285
9257,334,0,334
9170,146,55,201
10053,203,4,207
7843,15,0,15
7693,195,90,285
7735,20,3,23
10649,35,800,835
10190,39,2,41
10420,19,0,19
4158,53,11,64
12523,1,0,1
4500,85,0,85
5613,1,0,1
9017,15,79,94
7962,173,0,173
11113,13,0,13
9618,161,0,161
9016,152,0,152
8091,162,1,163
8449,13,0,13
1208,13,2060,2073
6363,1,283,284
5192,98,0,98
7561,90,16,106
4664,3,247,250
12318,2,966,968
12328,179,2,181
12247,151,0,151
12252,197,1,198
12040,360,0,360
12359,113,0,113
12320,98,3,101
12249,221,0,221
12301,60,0,60
12274,90,0,90
12330,18,181,199
12241,95,2,97
12389,46,0,46
12415,38,0,38
12340,70,0,70
12454,168,14,182
12382,11,0,11
12341,30,12,42
12613,27,0,27
11338,26,156,182
12634,21,0,21
12645,4,0,4
12476,64,0,64
12630,26,0,26
12467,15,1,16
12384,10,1176,1186
4221,182,0,182
1854,12,11,23
1247,101,0,101
1952,57,3,60
2465,389,0,389
4968,227,0,227
8537,212,20,232
4064,13,251,264
7666,78,0,78
4649,47,195,242
692,25,1387,1412
11249,38,0,38
11872,95,0,95
11276,33,0,33
11203,29,0,29
10986,23,0,23
56,251,12,263
11952,25,0,25
11819,36,0,36
9683,1,0,1
4618,17,23,40
4584,28,2,30
5488,2,247,249
6094,57,131,188
11700,19,75,94
7993,126,52,178
2313,1886,113,1999
3400,1316,0,1316
11195,56,0,56
8713,2,0,2
6370,79,828,907
5994,0,52,52
188,68,44,112
11981,1,0,1
11558,68,0,68
12012,33,0,33
12111,162,0,162
9164,10,0,10
7835,15,0,15
1808,30,4,34
5126,6,58,64
9990,64,1,65
10358,58,0,58
4696,18,23,41
6978,6,0,6
10395,59,0,59
9535,6,2,8
10080,30,23,53
8193,6,144,150
668,13,103,116
6198,11,405,416
8793,22,0,22
11304,5,0,5
8560,12,0,12
3465,3,86,89
651,17,304,321
2636,10,0,10
6937,60,58,118
10322,22,0,22
2650,7,258,265
5527,4,1497,1501
12489,17,23,40
5512,56,0,56
5014,19,0,19
5766,83,0,83
5632,22,0,22
7002,2,0,2
7162,96,2690,2786
142,49,104,153
4736,20,0,20
2120,9,152,161
8063,1,1257,1258
1026,5,98,103
7846,2,50,52
12263,8,0,8
5731,70,0,70
4238,19,135,154
4854,3,25,28
9753,0,68,68
1387,13,35,48
1104,40,101,141
1568,40,174,214
3807,24,0,24
1626,55,5,60
8346,2,310,312
6518,32,0,32
8230,194,28,222
9987,18,0,18
7269,10,0,10
10625,133,0,133
9471,59,0,59
8892,67,0,67
9058,166,0,166
4867,5,135,140
6350,21,0,21
9074,77,514,591
2740,324,7,331
10085,158,0,158
830,310,49,359
8920,15,0,15
10191,134,0,134
8481,156,0,156
6301,52,0,52
11674,179,0,179
1728,24,0,24
3190,56,101,157
10494,23,0,23
7428,91,133,224
103,2,986,988
7961,90,3,93
4160,81,0,81
1357,13,276,289
5743,12,33,45
10236,4,0,4
4847,11,18,29
7677,48,0,48
1640,32,3,35
2104,197,10,207
921,10,6119,6129
604,70,82,152
4161,46,51,97
1056,10,38,48
1128,211,0,211
1497,66,3,69
1426,40,18,58
3278,2,91,93
2760,28,88,116
1020,7,0,7
8083,12,266,278
8647,69,0,69
8261,171,166,337
6774,3,183,186
6826,9,245,254
10096,9,65,74
762,28,270,298
941,12,15,27
1747,11,78,89
10664,35,0,35
4079,160,0,160
4461,198,0,198
1775,125,0,125
1074,3,49,52
1085,24,311,335
10818,34,4344,4378
12200,23,2,25
5794,47,150,197
11505,23,59,82
11545,403,0,403
4140,226,0,226
1373,43,0,43
11896,137,0,137
11459,100,0,100
11651,85,0,85
4429,53,0,53
11711,81,0,81
11082,93,0,93
11366,75,0,75
11623,82,0,82
11210,91,0,91
11349,45,0,45
11236,47,0,47
11482,52,0,52
11800,77,0,77
10240,70,0,70
11523,74,0,74
10427,126,0,126
3043,77,0,77
11855,18,0,18
11306,52,0,52
11047,67,0,67
11628,46,0,46
11702,52,0,52
10998,33,0,33
3323,58,0,58
11319,88,0,88
11601,83,0,83
12020,10,0,10
12022,60,0,60
10425,119,0,119
153,7,64,71
1517,1,8,9
11748,34,0,34
10132,89,0,89
4844,225,243,468
2089,7,130,137
7923,1,376,377
317,25,59,84
11697,21,0,21
5825,11,219,230
9680,3,61,64
7573,43,2,45
12137,20,0,20
5377,15,103,118
3178,297,0,297
4733,15,10025,10040
3876,1089,0,1089
6713,1263,0,1263
4868,254,0,254
3967,143,0,143
2748,14,1,15
9022,581,0,581
9344,100,0,100
3353,35,0,35
5309,61,0,61
6425,52,0,52
7903,161,0,161
7130,199,0,199
11255,57,0,57
11135,73,0,73
8242,31,0,31
3516,72,0,72
285,54,19,73
1471,86,10,96
4899,1,14,15
4942,15,103,118
6319,31,17,48
11664,16,0,16
1922,69,10,79
10583,103,0,103
2862,11,0,11
8378,118,0,118
11682,137,0,137
9341,81,0,81
11565,173,0,173
6027,1,89,90
6012,1,48,49
5925,93,183,276
9486,87,5,92
9719,1,58,59
9589,3,367,370
10338,33,0,33
10586,17,165,182
12402,9,0,9
1551,9,181,190
9289,29,36,65
4104,28,3,31
6806,259,0,259
10651,6,0,6
4523,52,868,920
10809,22,0,22
12463,19,0,19
7096,180,0,180
7687,91,0,91
4166,2,0,2
12337,18,1,19
9797,50,0,50
11672,105,0,105
12059,112,0,112
12113,37,0,37
11956,212,0,212
3808,268,2,270
12412,14,0,14
12238,3,4,7
12404,18,0,18
12388,237,0,237
12421,13,7,20
12422,5,0,5
12440,3,0,3
12413,8,0,8
4338,68,1706,1774
6454,121,0,121
12010,8,2,10
11877,7,0,7
12102,30,0,30
11539,75,0,75
12077,12,0,12
11602,135,0,135
12229,67,0,67
10459,5,0,5
3367,2,12,14
11570,5,1,6
6148,15,24,39
1339,48,1,49
6453,17,62,79
9345,52,183,235
8320,55,6,61
7791,98,6,104
2119,2,267,269
3180,335,22,357
10701,89,0,89
6059,25,0,25
10530,120,0,120
10136,187,0,187
7056,26,15,41
4084,10,9,19
5333,7,178,185
3018,2,13,15
3731,2,4,6
1731,2,4,6
2826,19,87,106
2094,3,22,25
3556,8,35,43
4656,2,0,2
2961,30,0,30
565,0,157,157
10676,19,0,19
10971,208,7,215
9206,113,170,283
9136,3,149,152
12211,35,0,35
11788,28,49,77
7947,175,0,175
11997,35,0,35
6631,0,4525,4525
9408,4,8,12
12055,94,150,244
12419,51,0,51
8576,12,4,16
6085,425,0,425
10508,100,0,100
10336,97,0,97
11409,66,0,66
9985,19,0,19
12457,48,0,48
9707,71,13,84
11604,82,0,82
12602,13,0,13
6834,41,31,72
7955,289,0,289
4562,42,471,513
4007,23,3,26
11528,28,0,28
3778,11,45,56
11891,193,0,193
1035,118,2117,2235
7305,40,22,62
843,6,67,73
3151,122,262,384
3071,26,9,35
11106,42,0,42
5351,1,1217,1218
8407,425,0,425
4448,141,1,142
12342,10,24,34
10775,52,0,52
7228,121,0,121
10088,39,40,79
9652,117,0,117
7830,100,3,103
5301,2,6,8
12520,27,121,148
10653,49,13,62
11885,82,3,85
12297,56,11,67
10568,39,0,39
7897,36,0,36
6693,17,1,18
11775,14,0,14
12250,15,43,58
7278,3,366,369
6122,36,0,36
8096,66,1,67
5822,6,3,9
6121,13,24,37
5060,67,29,96
2411,1,0,1
6533,0,227,227
2580,106,10,116
6838,4,349,353
8052,67,0,67
1558,1,1,2
1671,2,1433,1435
7866,2,0,2
7862,101,0,101
7863,79,0,79
9508,93,1692,1785
9621,2,1450,1452
11490,14,0,14
8654,24,0,24
5470,44,0,44
3298,167,0,167
6784,442,0,442
1156,22,114,136
2264,203,5,208
3928,2,27,29
7643,8,13,21
3938,6,20,26
2026,83,8,91
1714,23,2,25
2969,64,1,65
1457,5,6,11
1470,4,9,13
1554,7,46,53
2554,64,40,104
1228,2,31,33
9499,6,96,102
2290,17,0,17
6628,0,3155,3155
7251,321,0,321
11808,117,0,117
11825,91,0,91
10463,63,16,79
10311,34,1,35
11248,37,0,37
11751,8,0,8
10844,86,0,86
10872,71,0,71
12073,28,20,48
11920,37,65,102
11357,20,0,20
11979,31,2,33
11994,21,0,21
12098,34,162,196
11494,8,0,8
4255,87,0,87
3378,108,20,128
391,21,478,499
2584,108,49,157
196,22,15,37
7346,246,5,251
3793,27,318,345
368,9,1,10
131,82,22,104
539,14,141,155
12605,30,0,30
12587,57,90,147
12604,20,0,20
12548,51,0,51
12588,6,0,6
12519,28,0,28
12580,23,0,23
12614,2,1,3
12658,1,0,1
12552,26,0,26
1673,3,105,108
3607,58,0,58
5000,0,611,611
5084,2,12,14
9818,198,0,198
6129,1,291,292
12240,8,985,993
438,0,48,48
414,13,140,153
11853,30,0,30
12535,60,0,60
12395,73,0,73
12595,7,0,7
12626,2,0,2
12386,13,425,438
7005,8,85,93
6574,16,394,410
6228,20,0,20
3896,76,57,133
2223,34,69,103
6394,54,12,66
8066,1,1,2
6422,14,64,78
6441,7,3,10
6224,10,0,10
8375,5,109,114
7248,6,143,149
2347,10,0,10
315,1,0,1
1632,62,0,62
8646,73,10,83
10831,34,0,34
8463,82,0,82
11753,120,0,120
10170,53,0,53
8699,22,0,22
10063,91,87,178
11388,8,23,31
6378,17,80,97
6758,9,0,9
8878,82,2,84
10428,73,7484,7557
6421,13,1141,1154
9381,5,90,95
4162,3,165,168
7624,268,9,277
3722,17,0,17
2680,26,0,26
3980,63,66,129
4200,35,16,51
2045,21,40,61
2547,55,0,55
2063,6,53,59
10825,51,0,51
7047,28,668,696
8735,18,0,18
5513,0,31,31
6104,60,0,60
9504,22,4,26
8727,104,0,104
11099,4,5,9
10668,36,85,121
3038,10,16,26
8550,5,0,5
10792,112,0,112
9616,12,47,59
8293,2,451,453
12081,507,17,524
12464,26,0,26
12536,6,0,6
12230,241,0,241
12123,304,16,320
12444,40,0,40
12566,5,0,5
12333,12,0,12
11728,250,0,250
12156,121,0,121
11755,38,0,38
8965,407,0,407
11767,244,0,244
12217,127,0,127
12438,9,0,9
12334,60,3,63
12255,174,0,174
12339,122,0,122
12392,11,0,11
12226,181,0,181
12049,560,0,560
12237,111,0,111
12007,261,0,261
12178,113,0,113
12167,29,0,29
12479,8,0,8
12456,25,0,25
12092,24,0,24
12296,49,0,49
12290,48,0,48
12262,33,0,33
12501,3,0,3
12449,53,0,53
12505,33,0,33
12518,1,0,1
12036,41,0,41
12051,59,0,59
11955,114,0,114
12511,5,10,15
12408,21,0,21
11756,42,0,42
11465,46,0,46
12387,9,60,69
5161,29,0,29
2975,5,254,259
3761,6,326,332
3518,157,4,161
2090,24,0,24
4691,9,3089,3098
4049,146,1,147
4859,68,31,99
5366,67,0,67
4836,45,28,73
2361,16,139,155
5134,12,6,18
3834,25,0,25
4125,7,176,183
3620,48,0,48
6289,208,23,231
5700,18,158,176
744,18,148,166
7926,8,30,38
7981,1,40,41
7797,12,1052,1064
