node,betweenness,PageRank
5053,0.0007299103028186606,0.00034630739892048987
5574,0.002284405839034407,0.001333476656249722
5736,0.0007432123371095215,0.0009172648268761813
4523,0.006012795730227268,0.006185907405152235
5166,0.002224035659053156,0.0012068839139420208
5969,0.000308422086105888,0.0003099117510900367
4377,0.0028227455762925764,0.0009019413454716175
7454,0.0011636772058943301,0.0011737923447080053
4708,0.00044785585190087904,0.00017412086026887872
4547,0.0013157052442552828,0.0009581311974742935
12279,0.0004119085429784311,0.00031288470201848196
9457,0.0019742805078814844,0.0010669277749097822
11596,0.002039332165851546,0.0005251134597423793
7403,0.006449612008525989,0.002801682614125319
8932,0.0034898275050213555,0.0016055911175291682
11469,0.008879915336033417,0.0016234976249754904
1071,0.0013439757371156115,0.0038059671474085137
10134,0.003733258450506851,0.0007520037217625385
4064,0.0029375172345602655,0.0014600774195676946
4016,0.004440048307785639,0.006069751160844946
7162,0.007090766662073621,0.0045991796204927615
759,0.003728744835004725,0.0022618614471820605
1088,0.0007499270153876578,0.0010858184177223655
1583,0.0012237072398405932,0.0007373087539202333
4328,0.0009140350411967196,0.0004984295502576095
12196,0.0011225761087754907,0.0007591198390960525
4532,0.003322766639856312,0.001313703014744694
2891,0.0013731018965712492,0.001098610006926515
6580,0.00107868794384257,0.0007798959612498837
4406,0.0002495152265291215,0.0006341665964560155
6346,0.008643518494581464,0.001791077783286905
4669,0.0004981114431788236,0.0002606429901152236
6380,0.002548610294999079,0.0022159955898069413
8931,0.006262146534717654,0.0015308647882221636
3614,0.0019887657494576036,0.0003803275613423699
2470,0.003276384142950974,0.0009622148591681285
11718,0.004890818274264049,0.0007467592961074873
10216,0.00033778492167945996,0.00026874702596320897
8737,0.004559392262262444,0.0007952374800790006
2758,0.004751741697828006,0.001000960826391778
9215,0.001377220352698568,0.0007270987305129105
5615,5.9115909680384276e-05,0.0001836960709907233
3793,0.002732455042086095,0.002251810825895116
8835,0.00016083139876903147,0.0006014011498890857
8581,0.0015374305057971125,0.0003983748162877731
5865,0.003591923734676101,0.0020469957804567416
1258,0.002416121277375772,0.005435209293115859
62,0.0007623349391602184,0.00020349804585391085
921,0.0025392414716789097,0.0038504376428329223
2063,0.00259336106650037,0.0019170687379068583
2620,4.678134173225818e-05,0.00019009846198440162
3539,0.00011195624119739686,0.00015252595328866373
1151,0.0012555315533644329,0.0024765790733702196
4298,0.007778117118675924,0.0012368632408043066
1337,0.00143996653490316,0.0004193741694767429
4691,0.0053966392452842364,0.0013708430605222448
8339,0.0006804605101780439,0.0007985972413927951
2457,0.002192836431442713,0.0005784945399001317
6957,0.006224205051354926,0.0016167739451399801
4480,0.0021498171628375876,0.0005437806425062063
10189,0.005895841226168232,0.0027453482482226537
2934,0.003650431099429376,0.0013998634009629214
10461,0.004371816463353961,0.0019743566429162272
8898,0.001810635801583805,0.0023689595283768825
11059,0.0010618978702008782,0.0007671316829257174
2265,0.003061751123586657,0.0026274708920570834
4370,0.006262271751677061,0.0036114815840270426
8646,2.9994373116577892e-06,0.00011554425608435324
6191,6.408576010065686e-05,0.0002794866206028482
9155,0.0001377377695683004,0.0002788879438315474
1554,1.4384965272861606e-05,9.489938356881266e-05
10491,0.0029349560591545843,0.000667138412500011
124,0.0014434107817144545,0.0005952486736828078
11398,0.005018235986300394,0.0016850856083046497
2925,0.0006596017636798015,0.00035438665088201353
2370,0.00385909538268303,0.0021341906937667804
8806,0.008368290781048511,0.004411586964222324
9181,0.0041864077660888985,0.0010867900249598203
9064,3.698792886953499e-05,0.00032259893378033697
12035,0.0009060274913271348,0.0004990290134468352
5527,0.004429226471269375,0.0011753806298440547
12091,4.832153215434685e-05,0.0002388046512448281
10460,0.007602739739538262,0.0023623193800517382
7179,0.002066665453053366,0.001233096951309507
1153,0.001875253155436499,0.0007410924399442577
663,0.008093149948320666,0.0026791976281617916
7467,0.0011130863401162528,0.0003286267926110391
11602,0.0006549139175369761,0.0002725848563667188
7735,0.0008727743719852564,0.00041152738811713876
7651,0.01796644014813946,0.0025357623595890348
1208,0.0023259010742212507,0.001034224891817108
10565,0.0007535225363098777,0.0002092486176537443
8517,0.0026970741184529383,0.0011328803010809182
1417,0.0017931649469564571,0.0009700420587879494
3044,0.003487091436853091,0.0007740403765729698
2984,3.20984510990317e-05,0.00027936874351947163
1481,0.006254452863529797,0.002698475303028317
7213,0.0008067498388578589,0.00042447749313351155
4888,0.0024759419499969415,0.0007171618686626893
3885,0.0024726606946119294,0.001738083919319352
4621,0.0024031756159252696,0.0013406726602727625
8638,0.00037314046707211514,0.000473294022287409
10301,0.0007672582575575557,0.000431493427852188
6431,7.458858029536971e-05,0.000229036869926836
1640,0.0003257047953722986,0.00030751874655130136
6336,3.922303966051934e-05,0.00020377845699596952
1673,0.001052832084595661,0.000794382888203958
6279,0.0011263693763424018,0.0006811329503386518
6427,5.294431487342705e-06,8.51724381999805e-05
1531,0.0022449646478194113,0.000243141459410269
5995,0.0011805919077680297,0.0002275255877648503
6475,0.0023348127951953045,0.0003993395730194944
2117,0.006893525224788363,0.003511100168441288
3968,2.3561096313943373e-05,0.00010263727996677338
4759,0.004195185227134786,0.0012347205863587059
3957,0.0026614607057619056,0.0004024503247023363
7652,0.003038961196906771,0.0011086399902617875
1668,0.004363577617499016,0.001090912172431712
399,0.004952267917349675,0.0016287944620899117
2258,0.008044396779532276,0.004883799616554446
6683,0.005969266609938537,0.001873098932944539
1507,0.0021842243272175814,0.000731924080485302
1876,2.5207884180156677e-05,0.00014105635503222877
5105,0.006903118300191844,0.0022765599006533467
5597,0.0008112075024798797,0.0004395534174664451
4341,0.0005535871842801714,0.0010751812360182452
6631,0.001998597656131796,0.0014495029039974534
2302,0.0016455396295710415,0.0009762588530078189
7278,0.008024156838355966,0.0015221700103614333
2496,0.0022123891958767427,0.004891109464616327
7663,9.132174778898721e-05,0.0002463049540778539
107,0.0013046515872012535,0.0018535544957807525
5282,0.00389837042621905,0.0010197199407529823
6696,0.00297910728538663,0.0010987610686558744
6774,0.0020463916444866306,0.0014589926049091437
10604,0.0013846670888334118,0.0005568461539051425
5368,0.003369831191512064,0.0017384422512974102
2878,0.003700242977840442,0.00142446783595073
1476,0.008455787240084466,0.001469891468774204
2168,0.0001502151731865767,0.00015703044376119
6421,0.006388542325560853,0.004793933804112826
3895,0.009372171000686606,0.0025048608576883906
7428,0.0017943195091693527,0.0009547545998487582
4810,0.0003460204544720916,0.0001380588380020554
5614,0.0014196278958317084,0.0009154185547596707
8603,0.002962322177165564,0.00150170572570758
597,0.01686245232409665,0.003474172474597382
7712,0.0029596795669710155,0.0017790473626675166
8465,0.0025519907848740213,0.0005244957358930198
2208,0.0005870703902754313,0.00047935738902118665
8183,0.00016153779997330907,0.00014279480857346173
3236,0.0011984216765373453,0.0007876203035726177
5376,0.000604336182875748,0.00037643112348871
4360,0.007390880922967427,0.0016973623147151365
2351,0.00010780623765256766,0.00013822728903383697
9188,0.0007115782651477929,0.00043826014237754155
1671,0.003850296929830722,0.0016273875128758185
3511,0.0016793375268207614,0.0013170526519165687
100,0.00036783813291200806,0.0003802321811093337
216,0.0021168902143934316,0.001430387458596507
1038,0.001334806369436882,0.000628160874031636
1217,0.0003622109116356442,0.0002739653766329907
6777,0.00022168907634825022,0.00018760820929390658
4177,0.005115709407819915,0.00172828966737967
4182,0.00014909339870912587,0.000537565642628136
312,0.007454019979223366,0.004370173831144917
3055,0.00034914177427217553,0.00022749893167319597
2912,0.0019666119041778485,0.0010008422845966122
3896,7.944559975460359e-05,0.0003179885654660717
651,0.0014698092678304979,0.0009378399755047053
2770,0.0010815619085577269,0.000652537342906583
7506,0.0010074685328567226,0.00043696689159103093
2978,0.0027156021556293567,0.0012856386894280632
1278,0.0006727980731542106,0.0003272988505080379
2145,0.000889785944076116,0.00034061839487807067
7047,0.003023282265378493,0.0009965288955387766
2826,0.000869834398917016,0.0005975189676734014
2369,0.0016202092691635932,0.0016555775772097287
3237,0.0016791213794836737,0.0006416326639092967
45,0.0013258233958567322,0.0007259418740138544
7518,0.004841856614926648,0.0036070776145858945
6071,0.0002936194450716888,0.00042366114990835584
4942,0.0008942140542570805,0.00025770711516586613
1863,0.0002839047866364515,0.00015248176085846772
2617,0.0014403848369783502,0.00042135998047353353
4518,0.0006012414091438661,0.00037495461393558573
1494,0.0012058814598767606,0.0003263404785428926
4158,0.0031800212640429783,0.0006700891381976178
1075,7.7875323949652e-07,6.92336435779145e-05
7049,0.0019075608779660152,0.0008060003367889666
1470,0.001383911928178432,0.00040146002476711557
2626,0.0003067502116773431,0.0017552915679570256
5087,0.0016966684015990994,0.0006469533866967768
2138,0.0,6.602837441896485e-05
6378,0.001113083418296247,0.0007896879358046364
2123,0.0033643263265440977,0.0021806367590406486
7840,0.000710387337167384,0.0008533401695395813
1451,0.002647752612703692,0.0008177321967237155
1362,0.002172961522589016,0.0006797086489132587
6041,0.0028313172137478804,0.0008973085788537664
3367,0.0004957178793914771,0.0004197123722449055
939,0.00012933384432221054,0.00019669304326111088
4200,0.00043644670945369696,0.00023119511121516846
5825,0.001080545967464849,0.0004319485511279812
9110,0.000592529632310539,0.00036759372868654095
1993,0.0025945602010041097,0.0004658208085799656
6198,0.007257054942808223,0.004758475145484233
4556,0.0020147268215578596,0.0005302300180304553
1459,0.0008883469948022692,0.0005416277776095152
3740,0.0017308910808874057,0.001121974864738702
2137,0.0009687138967281211,0.000652690278773645
3406,0.0004788182226662808,0.00028799825474521177
3854,0.002743135312935214,0.0005651502898359432
5635,0.010357403521075488,0.0017881215617918912
3706,5.8710965595964764e-05,0.00019987680836879322
7481,0.0005618096124293202,0.00035776767102741055
5844,0.0024107143949678622,0.0007354903832356889
11715,0.00048313900199581963,0.00013717541125089072
764,0.00048206569887159113,0.00047474737216615025
1056,0.0013322540145257488,0.0006671417537912478
7923,0.0009262156573250825,0.0003368276183762441
326,0.0010679313416714368,0.0005025880095263649
983,0.004404003744971769,0.004222781909119991
1568,0.0017942816390887064,0.001034815025813174
1222,0.002178231980095379,0.0011831685906977154
9475,0.00041297653654236643,0.0003227439082762393
5795,0.004546532793815318,0.002718546307493554
3412,0.0,7.143649992365842e-05
2753,0.0004799952114919605,0.00032615831593889023
1387,6.522689958110358e-05,0.000181332386046069
131,0.0013439784039936521,0.0003955492143942132
10603,0.002148679673944678,0.000751488159136722
2034,1.8158183562061287e-05,8.851634058589476e-05
4043,0.00023381505260097513,0.0004578220647110363
6413,8.477666134120831e-05,0.00023606545935843528
9746,0.00011842564855762524,0.00018890236100299528
2319,0.0005365445993270704,0.0003418418121575906
11941,0.0019412962567035223,0.0009660779650814998
8574,0.0010116554522880564,0.0015307052926750073
11562,2.1686235416929967e-06,7.091415733362468e-05
101,0.0025338830204008978,0.00048299478431817626
8293,0.004845342333724837,0.001078374526355745
6567,6.931819995819169e-05,0.00019911350287623173
1338,0.000463473835653685,0.00029524693232541667
1428,0.0016657811968616761,0.00117437337434291
1073,9.429989435533462e-05,0.0002303925899090627
4981,1.0873167782856404e-05,0.00010759425826002017
11619,0.000565816568027425,0.0007524319173651376
8477,0.0016451107912025162,0.0005471602115150151
9522,0.005446103014264594,0.0012160392955190191
5103,8.942711762077995e-05,0.00018613913938270328
7846,5.389596608828564e-05,0.00015226709986834716
1688,0.0022942311340112633,0.0012697258635996308
4499,0.007463243497817982,0.0028654495153037003
617,0.0010685576028306599,0.0006355429968055502
7087,0.0036733790723766,0.0009470343467861289
11125,0.0006159216382067821,0.0006505302779815435
4657,0.0019236664690493149,0.00107132181047642
60,0.001449133326090908,0.0006358211554990669
6297,0.00034576676121504153,0.0001995841290661179
8035,6.4856965226079e-05,0.0002715421704388082
8624,0.00011360221872338242,0.00026662595983954746
93,0.0014634419644746794,0.0004607656946161133
5263,0.00045793403536634577,0.0007019868701296124
5181,0.0011218164621827067,0.0012252862991823188
2251,0.0008472878347583196,0.00048260057924773227
945,0.004774249093392348,0.0031481690125555553
11587,0.0007921874996021121,0.0003861535931956856
540,0.004448000105980584,0.004262634105472094
6236,0.0017915713039067156,0.0007255373009820912
37,0.0008459404080239368,0.0007403236286351563
6300,0.0004873684347084134,0.0009865242053455562
8852,9.059648252128544e-06,9.666191894936138e-05
2636,0.0004486703313845268,0.0002195997774026066
3490,0.0033636500045276423,0.0011184127551953772
8162,0.002201090569152711,0.0005326948186351907
7756,0.003492744443156978,0.00289097110187719
520,0.004280348448751091,0.0012648636521548373
5891,0.00040830599969853557,0.00019091872044273468
653,1.8909700873505623e-05,0.00016731885263324527
550,0.004715457635818388,0.0018152267500143385
6628,0.0006699687683436739,0.0011706916556514764
3415,9.560500288315185e-05,0.00014134586301278276
5395,2.5484372142010824e-06,0.00011410950051773014
743,0.0009068255453073683,0.0010190928891009997
1163,0.00708186459164397,0.0017042006888571047
3393,0.00034231705178908064,0.00048235808666786755
1670,0.0006939802792081441,0.00025927835704062454
3556,0.0012307776472201947,0.0008369298218916626
9621,0.0017605161029948392,0.0008475759822529909
10513,0.001067934784931573,0.0009749771006217977
358,0.005831574885477458,0.0012298607348300073
6230,0.001150431022870517,0.0002751377108800514
6533,0.002779677614399656,0.0012854512643723408
6065,0.00018833734922364277,0.000233657018353059
505,0.0030108118872533046,0.0010028711791270387
5912,0.0004833543163902171,0.00015397570435982393
7544,0.001060375904262758,0.00033523042498666966
8387,0.002307771712003869,0.0005680339505923361
10791,0.0014556123162962147,0.0002966522347188337
1920,8.86675076211409e-06,0.0005627928073424033
5649,0.0008089689080580653,0.0006975562714286107
5019,0.001150561035090727,0.0005952469582503252
4306,0.0029014394968947003,0.0009973367284924295
8408,0.00019399043639725026,0.0002476744697770167
9439,0.0011698388615999785,0.0001229342534414469
3193,0.0014184964851094114,0.0010866716318939744
10582,0.0026402459158810245,0.0007164982990434493
9822,0.0001513563477609795,0.00035765451184223385
4403,0.0009299593336426869,0.00045656366142544143
1731,0.00014346864792210123,0.0002025370266596922
6059,0.0018993296448355874,0.0005024519351507951
7738,0.002248863252097025,0.0006498798518653826
804,0.003335402604837612,0.0012003740882087673
8693,0.0008589394912445874,0.0005391478425647798
1457,9.333615561143835e-06,0.00023847980137210257
10008,4.284431336082173e-05,6.54222759132293e-05
4911,0.000574798238862918,0.0002526367460630005
4504,0.0024048249271349993,0.0011447469590108916
7993,0.004457725855967067,0.0014033537181723987
11064,0.0006978137377302762,0.00011646146596566789
11591,0.0018005341126811625,0.0004736744127585613
1725,0.0019371386249982772,0.0009743980413669094
2475,0.0011617886684334847,0.0003771496839944052
1175,0.00011111603304257523,0.00017795701973488963
1121,0.00019272911471063578,0.00042093697740987744
8156,0.0003575627174655295,0.00018708584391161407
7963,1.8707534358409035e-05,0.000101797332153214
8213,0.0001099194127010915,0.0005248947769346766
2209,0.0035805766700020623,0.0008623047195273582
539,0.0002610599980670005,0.0004267028210371577
9335,0.001999916049464547,0.0005128479951299783
5841,0.002876891415118335,0.0011787037620671294
2094,0.000455971776531947,0.0004264618058016863
6868,0.0005889719624931639,0.0006109447179281778
3906,4.1503786095891816e-05,0.0002925854042286004
10823,0.0005969813315535294,0.0005320077332355995
9707,0.00035070613807506055,0.0005393762552460074
6838,0.003495483683363452,0.0014148376789961342
1891,0.002613132706699645,0.0005841753991775748
10927,0.0010243628687444744,0.00033592922979539506
2734,0.0006801864430446653,0.00045498141125740067
2247,0.0,0.0006709512563577789
2747,0.00034037877418523975,0.00021058937406599336
10778,0.0001407998375846442,0.0001199574526501515
6087,0.0026569971626025143,0.0022315455525951117
4012,0.000625095143772655,0.0002700186474881222
510,0.002515789799093766,0.0015694047563048444
2873,4.2521661574521906e-05,9.222706424606487e-05
10418,0.0005508213836742372,0.0005893832229419356
2656,2.0062522398757785e-05,0.0001823181565199139
7282,0.0011341737633748907,0.0007180671759086363
8719,0.0,9.974462335181431e-05
8805,0.011301303564776996,0.0019782155083468205
4506,0.0020289636840567287,0.0005136859117706261
4003,0.0012022915990397615,0.0007230621102440082
784,0.0009102559809058032,0.0003972050476408458
7289,0.005688176603193669,0.00060066212698645
3018,0.0011857584645401167,0.0006352380837004618
2129,0.0014213494897063962,0.0005797481400977757
2000,0.0002594190671197588,0.00022880901451572002
8346,0.0028992356175127905,0.0008472997159292594
2897,0.0014087045872054227,0.0013692647530276871
4444,0.0004258192042526674,0.0006110730449710855
4471,0.0008931311166944794,0.0011723011101651606
55,0.0012401773752673318,0.0007805131557242007
5264,0.0009771096530906602,0.000966118143392593
259,0.0004895449306721659,0.00039238600068538
9117,0.0073045948859148824,0.001765684469071968
10164,0.001555014270378374,0.00031272624114746613
5681,0.0028090430867956707,0.0014989738168795165
2071,0.0005282029364735101,0.000749281492375316
349,9.800621548645516e-05,0.0001114138578132354
6454,0.0008032821651742956,0.000782634326440369
4311,0.0002766009471935019,0.0002706899406420286
9547,0.0006057023996948081,0.00024618935203191876
95,0.00014874394340075916,0.0003411262966735623
7659,0.0026551508779696967,0.0011122029930870727
1159,0.002322712754116935,0.002548132535051585
3077,0.0015343024129193343,0.0003471645520147145
753,0.001098635756840687,0.0007665086479721986
1991,0.0006352221379698398,0.0006147652613943293
11049,0.0025406629033645173,0.0005328125352909233
438,6.489614413519916e-05,0.000597162380129987
7672,0.0013930556894055876,0.0004354365092701644
3817,0.0004988123149789377,0.00020603203133261997
4562,0.002618480126997105,0.001788451806506125
4568,0.0018820885531011522,0.00047415170075026063
408,0.0017506826722755008,0.0013529962522840187
5261,0.0001761130972053583,0.0005242483441449607
1138,0.0009172514237535431,0.0002501014934663076
5191,0.0008854420015941588,0.0003415923063558974
3260,0.0014495431763846226,0.0006949470396281776
4,0.00017511954076402468,0.0003131379532803165
5908,0.0005226678070605012,0.0005748369322206054
10878,0.0018608228317228903,0.0007060919259851343
3145,0.0001528640009815967,0.00015142067051237163
4382,0.0007606577701460809,0.0005657786709168838
8763,0.001859950351540052,0.0016470217433681923
3608,0.0008768137623005089,0.00028452295900707937
1351,6.610413818729261e-05,0.0001627462948106591
2973,0.0001134625967488187,0.00019199696791329188
1252,6.682634415361095e-06,0.00016185107555041146
1114,0.0005492386762661571,0.0003820876432034531
330,3.7482043220413554e-05,0.0002261687312267773
467,0.0015658640943901818,0.00027876733650352234
767,0.0011815696927364723,0.0003199149715228778
840,0.0014864692811148298,0.0007784447482019321
2084,1.9706122394171533e-05,0.00011207648784615448
9168,0.002184853906471493,0.0004248554379554876
8958,0.0006873978752792261,0.0003717963268192637
3997,0.0010043418041645142,0.00033315774433096237
687,0.000869449802935611,0.0014142391824763514
2062,0.003310674845926611,0.0006616829132566345
3134,0.0004462752841938799,0.0021272772185149938
6655,0.0051186861283680305,0.0008640313520834774
12012,8.582856957106144e-05,0.0001650889123640339
3190,0.0012016418656260602,0.0004922114544659806
3645,0.0022650089837080046,0.0011125174140695655
2170,0.0003790643106244751,0.00034094845990611145
3821,0.002299502000176694,0.000525336831298292
2724,0.0018167692643707828,0.0014366358114436466
9074,0.0019462656379317874,0.0010485328179371434
4835,0.0012535408063744271,0.0005736935260436621
6157,0.0015203196290287638,0.00041796390443681877
9199,5.810487646068365e-05,0.00010910493113976176
6000,0.001636706793061986,0.0007925539469507889
721,0.004253628839909026,0.0014288813979017158
7893,0.0014080801081636162,0.0006066607022454589
1145,0.0012961448929458537,0.0006324086397225175
29,1.3978595504687809e-05,0.0001385492535011283
322,0.0011937832650867478,0.00024690735367531016
2408,0.0009217591948043734,0.0007935642311741609
118,6.321373800566411e-05,0.00011125038317124469
4335,0.00015820881827997805,0.0002468429857247993
1013,0.0011830998408054268,0.0008999792662175651
3523,1.2551858075290112e-05,9.009088971067739e-05
5755,0.0012051158842045016,0.0003950029725836194
6574,0.002527035221684637,0.0004905835460043466
6780,0.0002040705870819588,0.0003490785862829298
8913,0.0011054779475996909,0.0004324013625056142
7890,0.0003444269734189755,0.00011550569779453067
962,0.00019290788920630456,0.0002294223627976887
3164,0.0032287446795583523,0.0021399513850624647
2543,0.002731993886949271,0.004192110829215212
6298,0.0016805312587922841,0.0008113879794077214
6153,0.00073027407315339,0.00046955727296788
629,0.00014199028444176822,0.00018875596326505404
1301,0.000987204727755239,0.0013006149503339232
2954,9.823967783523773e-05,0.00019269401979250152
9235,0.006253035005311204,0.0019486060168411644
1229,0.0017402515518191062,0.000629042982581584
1323,0.001098717413485413,0.0004951091331883933
5666,0.001003116390180053,0.0004538485039213574
3501,0.0007725592488304542,0.0010377821660765977
3528,0.0030685677888290745,0.0011223008104398633
12088,3.3729853738418575e-06,0.00017815044438776952
2982,0.0018849430375570326,0.0009296527571492538
616,0.005242850144129087,0.0015191629368329518
6820,0.00016244428047232644,0.0002627088924804906
762,0.0011090429596851263,0.0010015708167966533
32,0.0038465108354096243,0.0007781625644262034
565,0.0025708617788703023,0.0006231169681636309
2885,0.0008295361854620458,0.001109370296575833
4488,7.999102795123414e-05,0.00013274323074625435
1400,0.0005655533843431153,0.00025164115208015515
655,0.0003260848979399022,0.00010328792025970171
3279,0.00010262151828159779,0.00022023026279549549
2781,0.0011671936580910452,0.0010088567760285745
1312,0.0011850087664646279,0.0006689004195908586
1156,0.0010093820267073536,0.00040580028548552725
1606,2.0635785381718348e-05,0.00014203696675540512
9861,0.000755124193805859,0.000355191217634246
1537,6.266957850722234e-05,0.00012643751676094688
744,0.0018446537429987878,0.0012210498963828665
4255,0.00021870345777426082,0.0001522338753609859
4847,0.0013161667240670838,0.0007778978846529551
2607,3.304992837856232e-05,0.00012175761769783462
3403,0.003337244099450453,0.0008538920114787363
1480,0.00017302607285512252,0.0002203700013627777
2262,0.0021114889180000205,0.0008109652530346232
380,0.0003183281932316592,0.0003620345402055928
3388,7.16742484281952e-05,0.00036367096712293357
3369,0.000814297702504294,0.0003052585883863686
10034,0.0009859726922565092,0.0004971872745387417
1180,0.0006912629453288853,0.00047155238033121815
3974,0.0011303380000823968,0.0012940794502567295
1124,0.005160871308100517,0.0013382516333187815
1426,4.6490910490383185e-05,0.0001096028553787169
6067,8.989518135203562e-05,0.00013412224562210274
3865,0.0016405725077614406,0.0008086248814733969
2746,0.0008186193715495753,0.0001384747542777789
2334,0.001088730756263383,0.000558119759009914
2493,0.00012044757512909754,0.0001962553124517044
1961,0.0005244271008475772,0.00029599379027231773
2927,0.00045295523020350806,0.0005747097892522599
8444,0.0009052732519389881,0.0004990820679700465
965,0.0007399148596428796,0.000526220567314834
5559,0.002079514964932835,0.0030102064382937065
8821,0.0010842569584159712,0.0011661290346504391
2887,0.0010931890710885355,0.00039620897028797014
1975,8.240127119123144e-06,8.324910920462724e-05
10470,0.0024010702763147497,0.0021092889704935943
787,0.0007108496007314845,0.0006468502712528937
1256,1.062993277276402e-05,0.00010453072097261106
2699,0.0015126410412572037,0.0006121736113485624
2976,0.00034315392306644344,0.00015214903279779635
1242,0.0005718407372029786,0.0005227494828024209
5125,0.00029411529064263644,0.000466549176693511
1849,0.0006947225496408474,0.00040693452353020103
4844,0.00519274146273329,0.0019203802217375662
7206,0.001550794651654638,0.0005143910839762176
2331,0.000990856161712084,0.0009810285267404652
