node,in-degree-mean,in-degree-std,out-degree-mean,out-degree-std,edge-count-mean,edge-count-std,closeness-mean,closeness-std,betweenness-mean,betweenness-std,pagerank-mean,pagerank-std
3822,5.066666666666666,5.68584988272544,5.4,5.840091323486874,10.466666666666667,11.38927370623586,0.08322311883663355,0.07227189412452743,0.013860293836415832,0.025454424809470997,0.027625053646791364,0.02449512609233298
5681,5.266666666666667,3.8981477082783247,5.033333333333333,3.6649996210398474,10.3,7.44826601744773,0.09631863766240421,0.059113913826201396,0.01111643676289236,0.01792603677804563,0.02765561501691669,0.013998632954169941
107,7.666666666666667,4.9216076867444665,0.0,0.0,7.666666666666667,4.9216076867444665,0.07639757119490938,0.041522788583155286,0.0,0.0,0.011162781757097395,0.0013444425390610716
1558,0.4666666666666667,1.2578641509408803,2.1333333333333333,2.5655841873191814,2.6,3.1262330900515614,0.012203779368465277,0.03446997952023011,0.0,0.0,0.006735668419897626,0.004530835678106776
2292,0.6666666666666666,1.4907119849998596,0.6666666666666666,1.4907119849998596,1.3333333333333333,2.981423969999719,0.021318024189988086,0.04240229465629296,0.0004807276812721459,0.0018724736750124875,0.009517138682740891,0.009126949471452312
4258,6.033333333333333,8.685172549939479,4.766666666666667,7.701442866257089,10.8,15.729801863553993,0.06689808720614623,0.068163143247149,0.005972039733075139,0.015537760385693681,0.024822751032704544,0.024428090885995634
5028,3.2333333333333334,4.192718555888159,4.1,4.109744517606904,7.333333333333333,7.921840414673572,0.06773016130318901,0.0691335008017533,0.005646518359344039,0.012611083684208234,0.01910233087566818,0.019174952235182483
5261,10.0,0.0,12.333333333333334,0.4714045207910317,22.333333333333332,0.4714045207910317,0.0686298534055202,0.0724604963396659,0.007968916544234149,0.010834340172351084,0.024300270352412057,0.006725327047776594
9450,8.566666666666666,6.146453358554744,8.666666666666666,6.209312003399052,17.233333333333334,12.290059216926318,0.11091448448848557,0.06359608653448703,0.020862893726946757,0.03183021354870552,0.04603720053805595,0.030363699889028792
4496,0.8888888888888888,1.6850834320114558,1.037037037037037,1.8151927044211622,1.9259259259259258,3.4739872057369676,0.030307499453058245,0.05569484370782649,0.005626112939664572,0.01287009129885563,0.011823566918431975,0.010677197970218674
4622,10.866666666666667,11.304079892774212,10.766666666666667,11.563400115114163,21.633333333333333,22.82466988930082,0.10742799328804842,0.08090522875138453,0.024805865726072445,0.031097814353132552,0.05056296659208582,0.03814008672155467
