node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
3621,11.0,15.0,26.0,0.1261564339781329,0.0,0.028056019815332338
3218,1.0,2.0,3.0,0.21256495040151158,0.008771929824561405,0.05398095173271892
3645,23.0,23.0,46.0,0.16507703595011006,0.0986085904416213,0.059057710190972
5458,7.0,13.0,20.0,0.13732072017088803,0.10405323653962494,0.012987779666450813
1688,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
5301,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
2141,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
6193,9.0,10.0,19.0,0.1397949673811743,0.04476709013914096,0.031160403314889576
4633,2.0,2.0,4.0,0.17835909631391203,0.01572897761645493,0.019983220230805017
9700,9.0,9.0,18.0,0.1847290640394089,0.0,0.03604216728077767
4496,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
5018,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
5263,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
9861,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
3539,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
7428,0.0,1.0,1.0,0.0,0.0,0.0040510431436560235
3747,4.0,3.0,7.0,0.017241379310344827,0.0,0.02700695429069013
3522,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
6091,2.0,12.0,14.0,0.10484622553588072,0.008771929824561405,0.0077723546081164205
5670,21.0,26.0,47.0,0.15517241379310345,0.041439806412583186,0.05952004660303201
1673,1.0,3.0,4.0,0.10927634774162215,0.008620689655172414,0.004900286520593763
1376,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
2251,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
1121,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
3302,2.0,2.0,4.0,0.09291761304976255,0.0,0.011434506747435545
5563,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
9521,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
6129,3.0,9.0,12.0,0.10927634774162215,0.0,0.00659877327446924
2917,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
4323,0.0,1.0,1.0,0.0,0.0,0.0040510431436560235
9293,0.0,6.0,6.0,0.0,0.0,0.0040510431436560235
5201,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
3957,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
7648,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
4657,5.0,3.0,8.0,0.19157088122605365,0.0,0.02155935822593763
6730,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
5513,0.0,1.0,1.0,0.0,0.0,0.0040510431436560235
3134,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
7756,9.0,9.0,18.0,0.1303969863807592,0.06820931639443437,0.01969909570612558
2855,0.0,1.0,1.0,0.0,0.0,0.0040510431436560235
4238,2.0,2.0,4.0,0.11580030880082348,0.07425892316999395,0.006760942252823961
5095,45.0,2.0,47.0,0.35266457680250785,0.11403508771929825,0.1174844005449995
3753,4.0,5.0,9.0,0.1202886928628709,0.0,0.01183355981954806
5559,5.0,5.0,10.0,0.11244377811094453,0.01572897761645493,0.0217183031498761
7255,3.0,3.0,6.0,0.11083743842364532,0.0,0.011997988394299516
3822,20.0,18.0,38.0,0.19642077695329552,0.0,0.06979477681795818
3846,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
9450,8.0,8.0,16.0,0.1847290640394089,0.0780399274047187,0.030772224504642294
4938,0.0,1.0,1.0,0.0,0.0,0.0040510431436560235
5681,1.0,1.0,2.0,0.15363605326049848,0.0,0.026993532314481594
2049,3.0,4.0,7.0,0.017241379310344827,0.0,0.02700695429069013
1558,0.0,2.0,2.0,0.0,0.0,0.0040510431436560235
2292,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
4258,4.0,1.0,5.0,0.09021651964715317,0.002268602540834846,0.006253065472561622
7005,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
5028,1.0,0.0,1.0,0.017241379310344827,0.0,0.007494429815825146
4799,1.0,1.0,2.0,0.13376932223543403,0.0,0.01254426136947818
5351,18.0,20.0,38.0,0.25862068965517243,0.1208408953418028,0.12400359559113235
4622,0.0,0.0,0.0,0.0,0.0,0.0040510431436560235
