node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,3.0,1.0,4.0,0.04873294346978557,0.0,0.00834462512965125
5559,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
4323,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
5263,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
2141,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
5028,7.0,5.0,12.0,0.07163742690058479,0.0,0.04906687367628603
9521,2.0,1.0,3.0,0.057416267942583726,0.0,0.04906687367628602
7756,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
3621,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
6091,2.0,1.0,3.0,0.04873294346978557,0.0,0.007853445165464986
3846,5.0,3.0,8.0,0.09473684210526315,0.0012531328320802004,0.05436580607509388
4633,9.0,9.0,18.0,0.04873294346978557,0.0,0.03013853868636358
3747,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
3522,3.0,2.0,5.0,0.057416267942583726,0.0,0.04906687367628602
6193,15.0,72.0,87.0,0.08771929824561403,0.08771929824561403,0.041602950493947556
6129,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
4799,3.0,2.0,5.0,0.08359133126934984,0.0,0.03816797709703587
5458,4.0,2.0,6.0,0.04873294346978557,0.0,0.008835805093837513
6730,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
3218,3.0,6.0,9.0,0.07163742690058479,0.0003132832080200501,0.026284307896137865
1558,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
5095,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
7889,7.0,6.0,13.0,0.057416267942583726,0.0,0.049066873676286024
4118,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
3134,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
9450,1.0,1.0,2.0,0.057416267942583726,0.0,0.007362265201278723
4258,1.0,1.0,2.0,0.057416267942583726,0.0,0.007362265201278723
5670,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
3957,4.0,3.0,7.0,0.057416267942583726,0.0,0.049066873676286024
5513,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
7255,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
1673,2.0,2.0,4.0,0.04873294346978557,0.0,0.007853445165464986
5301,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
9293,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
3302,3.0,0.0,3.0,0.08020050125313283,0.0,0.014810384954452957
5201,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
5018,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
2292,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
2855,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
3753,2.0,0.0,2.0,0.07163742690058479,0.0,0.013620417510936083
4496,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
5351,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
2251,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
3822,2.0,0.0,2.0,0.07163742690058479,0.0,0.013620417510936083
1376,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
4657,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
7005,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
3645,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
4867,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
1121,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
7648,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
5681,5.0,2.0,7.0,0.07163742690058479,0.0,0.02225850470762719
7428,6.0,7.0,13.0,0.08359133126934984,0.0,0.043767941277478184
4622,9.0,7.0,16.0,0.09473684210526315,0.0012531328320802004,0.05996577025553618
5563,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
9861,5.0,4.0,9.0,0.057416267942583726,0.0,0.049066873676286024
3539,1.0,0.0,1.0,0.057416267942583726,0.0,0.007362265201278723
4938,6.0,6.0,12.0,0.07163742690058479,0.0,0.049066873676286024
