node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
1688,5.0,60.0,65.0,0.13952528379772963,0.016186299081035922,0.005858339064315835
5559,9.0,3.0,12.0,0.15402141717931192,0.004438178780284045,0.03166497318924651
4323,4.0,0.0,4.0,0.14871481028151773,0.0,0.005775345708070269
3645,5.0,0.0,5.0,0.14871481028151773,0.0,0.00599149549679527
5263,4.0,0.0,4.0,0.14871481028151773,0.0,0.005775345708070269
2141,4.0,0.0,4.0,0.14871481028151773,0.0,0.005775345708070269
5028,18.0,13.0,31.0,0.1464154212692224,0.0,0.03672325186534062
9521,8.0,3.0,11.0,0.15604801477377656,0.0,0.026790018004863553
7756,4.0,0.0,4.0,0.14871481028151773,0.0,0.005775345708070269
3621,4.0,0.0,4.0,0.14871481028151773,0.0,0.005775345708070269
6091,4.0,0.0,4.0,0.14871481028151773,0.0,0.005775345708070269
3846,4.0,0.0,4.0,0.14871481028151773,0.0,0.005775345708070269
4633,15.0,12.0,27.0,0.15812865497076023,0.07158521303258145,0.04568723906388815
3747,5.0,1.0,6.0,0.1464154212692224,0.0036027568922305762,0.00798591043358958
3522,5.0,1.0,6.0,0.14871481028151773,0.0,0.03848416735333484
6193,17.0,186.0,203.0,0.1976608187134503,0.3975563909774436,0.04729793849482723
6129,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
4799,14.0,11.0,25.0,0.15604801477377656,0.017543859649122806,0.04385351881540482
5458,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
6730,9.0,3.0,12.0,0.17187897279430459,0.07221177944862155,0.030614326515929484
3218,9.0,4.0,13.0,0.1482456140350877,0.004699248120300752,0.03045783030401292
1558,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
5095,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
3134,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
9450,10.0,10.0,20.0,0.16942355889724312,0.03446115288220551,0.04406793165653953
4258,8.0,1.0,9.0,0.15402141717931192,0.01900584795321638,0.017239851824781625
5670,4.0,1.0,5.0,0.1446298673513051,0.00015664160401002505,0.0057753457080702685
3957,6.0,2.0,8.0,0.14871481028151773,0.0,0.038484167353334854
5513,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
7255,5.0,1.0,6.0,0.1602655286865813,0.0,0.014448635593663743
1673,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
5301,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
9293,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
3302,10.0,8.0,18.0,0.16471734892787523,0.08395989974937343,0.023829986133246397
5201,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
9700,6.0,3.0,9.0,0.1446298673513051,0.0,0.01026788755652401
5018,7.0,3.0,10.0,0.1602655286865813,0.0,0.023546923345795744
2292,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
2855,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
3753,9.0,4.0,13.0,0.16246094688776735,0.006892230576441102,0.020548157009039725
4496,8.0,5.0,13.0,0.16942355889724312,0.11763784461152882,0.015457987248272976
5351,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
2049,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
3822,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
1376,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
2251,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
4657,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
7005,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
4867,10.0,6.0,16.0,0.16942355889724312,0.05701754385964912,0.0411123808322873
1121,6.0,2.0,8.0,0.15402141717931192,0.0,0.01255209488988012
7648,6.0,1.0,7.0,0.15604801477377656,0.0,0.017424026056584066
5681,9.0,7.0,16.0,0.1482456140350877,0.01707393483709273,0.018498550081220012
7428,15.0,8.0,23.0,0.16703731158883123,0.017543859649122806,0.05576416058868059
4622,13.0,9.0,22.0,0.15402141717931192,0.03634085213032581,0.0362707170262146
5563,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
9861,11.0,9.0,20.0,0.1602655286865813,0.018796992481203006,0.04737891335469449
3539,4.0,0.0,4.0,0.14871481028151773,0.0,0.0057753457080702685
4938,20.0,17.0,37.0,0.1482456140350877,0.03508771929824562,0.04421359531365355
