node,in-degree,out-degree,edge-count,closeness,betweenness,pagerank
6164,7.0,4.0,11.0,0.0993103448275862,0.0,0.04938813192886461
1688,7.0,3.0,10.0,0.09070464767616192,0.0,0.009323403259971923
5559,3.0,0.0,3.0,0.0993103448275862,0.0,0.0074098499379591795
4323,3.0,0.0,3.0,0.0993103448275862,0.0,0.0074098499379591795
5263,4.0,2.0,6.0,0.0993103448275862,0.0,0.007620666012443277
2141,3.0,0.0,3.0,0.0993103448275862,0.0,0.0074098499379591795
5028,5.0,1.0,6.0,0.11206896551724138,0.0,0.0493881319288646
9521,9.0,4.0,13.0,0.11590038314176246,0.04184311353095382,0.01493719472559468
7756,3.0,0.0,3.0,0.0993103448275862,0.0,0.0074098499379591795
3621,3.0,0.0,3.0,0.0993103448275862,0.0,0.0074098499379591795
6091,3.0,0.0,3.0,0.0993103448275862,0.0,0.0074098499379591795
3846,4.0,1.0,5.0,0.09070464767616192,0.0009578544061302684,0.007888238268462364
4633,3.0,0.0,3.0,0.0993103448275862,0.0,0.0074098499379591795
3747,3.0,0.0,3.0,0.0993103448275862,0.0,0.0074098499379591795
3522,13.0,73.0,86.0,0.10980036297640654,0.07849364791288567,0.04108377768501606
6193,16.0,132.0,148.0,0.11590038314176246,0.09427303891913694,0.032736608767359274
6129,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
4799,15.0,10.0,25.0,0.1206896551724138,0.0,0.05186034276962741
5458,4.0,1.0,5.0,0.09070464767616192,0.004234724742891712,0.007620666012443277
6730,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
3218,7.0,4.0,11.0,0.1251596424010217,0.0006049606775559589,0.06495890023623387
1558,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
5095,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
7889,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
4118,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
3134,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
9450,4.0,1.0,5.0,0.09070464767616192,0.0009578544061302684,0.007888238268462366
4258,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
5670,5.0,1.0,6.0,0.09070464767616192,0.0009578544061302684,0.008366626598965551
3957,5.0,2.0,7.0,0.0993103448275862,0.0,0.049388131928864605
5513,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
7255,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
1673,7.0,4.0,11.0,0.10980036297640654,0.0,0.01600564272976639
5301,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
9293,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
3302,4.0,1.0,5.0,0.1206896551724138,0.0,0.021213099073464144
5201,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
5018,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
2292,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
2855,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
3753,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
4496,5.0,0.0,5.0,0.11206896551724138,0.0,0.013887581444263782
5351,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
2251,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
3822,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
1376,7.0,4.0,11.0,0.09070464767616192,0.0,0.009323403259971923
4657,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
7005,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
3645,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
4867,4.0,0.0,4.0,0.11822660098522167,0.0,0.00955879813591098
1121,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
7648,15.0,9.0,24.0,0.11590038314176246,0.0,0.02749551267538644
5681,7.0,4.0,11.0,0.1206896551724138,0.0,0.06199239647689581
7428,7.0,3.0,10.0,0.1206896551724138,0.0,0.022226680881848586
4622,17.0,17.0,34.0,0.1251596424010217,0.0006049606775559589,0.07407737213511784
5563,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
9861,15.0,16.0,31.0,0.11590038314176246,0.01739261947973382,0.04044742497672357
3539,3.0,0.0,3.0,0.0993103448275862,0.0,0.007409849937959179
4938,4.0,2.0,6.0,0.11206896551724138,0.0,0.0493881319288646
